	Hosp_diff	Beds_diff	Nurse_diff	area_diff	hispanic_diff	black_diff	2wk_prior_intra_diff	2wk_prior_inter_diff	2wk_onset_intra_diff	2wk_onset_inter_diff	RUCC_diff	elderly_diff	death_diff	More_Deaths
1548	0.6228637725715294	0.5473599706829382	0.5622237947478327	0.6471244063332875	0.483182987412982	0.43524280139957583	0.5057285023947269	0.5073377820618509	0.500547462912339	0.5009981017611916	0.5	0.6517068927439014	0.4866145374996414	1.0
1673	0.6523632767453107	0.46735551343545034	0.6422442906184309	0.6587308213097703	0.4391941075587181	0.4765619304926126	0.48806928113399434	0.4896672730522198	0.4877327502099302	0.489187259665938	0.7142857142857143	0.6491465329918099	0.5421885163362257	0.0
56	0.7257483444206997	0.8321060788178083	0.5467822610576457	0.6336437357788571	0.5596252620174877	0.33214979238660103	0.49760636952391935	0.4994934459430828	0.4958986341335995	0.49776193171698446	0.2857142857142857	0.6906584080145052	0.43832018413719703	1.0
142	0.6083071773713076	0.8321627122845596	0.6013250994915647	0.629358059980835	0.4435706785733353	0.732716090949291	0.49626847379176287	0.5010731941538356	0.4941319863957889	0.49811239703212906	0.2857142857142857	0.5699763669968971	0.5358856517167662	0.0
828	0.7646523898517181	0.7343790018237702	0.6164988259067948	0.6380508141120967	0.4525832423663627	0.7071877926889687	0.4932277447184679	0.49363976901830103	0.49216363102132443	0.49273698578442304	0.7142857142857143	0.7691791046869996	0.49495964651408286	1.0
629	0.5457253155222157	0.6850806624581965	0.4556425670988018	0.6381176686588879	0.20029570314342288	0.4218641319813159	0.5362468406662038	0.5440321061299925	0.5268462901830476	0.5362074478708714	0.21428571428571427	0.9186055404418846	0.526738062850959	1.0
1037	0.5969898392097326	0.5572594221764606	0.5463957272815151	0.6489477726293494	0.4732842494070109	0.344299025849703	0.5079958143379131	0.5110629828688619	0.5050315683369233	0.5076085353021941	0.5	0.5914348975247833	0.5152201046250241	1.0
512	0.61523583262374	0.4771464214326849	0.5826343566281164	0.6611236153874555	0.47081913640596057	0.13131262403897495	0.4757903052836231	0.4664618973634192	0.46765915558195864	0.4462321471669167	0.5	0.6380666277718344	0.5836169913461927	0.0
1179	0.6782751996601678	0.5401206442688322	0.6098681771873156	0.6281939260814887	0.567706731983178	0.5151617890597374	0.4872393221683309	0.4883064813120385	0.4861769538243727	0.4876891584221656	0.7142857142857143	0.42949294552129175	0.5421780140960101	0.0
638	0.6404587475708637	0.7003503101254613	0.4513365058697185	0.6482123726146481	0.4428122374883325	0.5590037186221841	0.5170385923870883	0.5223681144840241	0.5116471148097214	0.5172390875989664	0.5	0.6642567662136459	0.5425220974114263	0.0
1570	0.6234005000735402	0.6085558799170832	0.12116229931203189	0.6407459503939263	0.4812961988587805	0.5121555864560938	0.5037973089532038	0.5096606188073449	0.5009421438901488	0.5062458829236579	0.5	0.4765883788846171	0.5156765102153569	1.0
325	0.7212136812284339	0.5823250763992822	0.6254036511131639	0.6401818443672717	0.3628484871349787	0.5110606996561369	0.47141825875266835	0.4662243603376528	0.47274524502905996	0.46770585151745847	0.5	0.6331496031275483	0.5469793580935982	0.0
198	0.635849313722298	0.4970776060273815	0.5974484356743778	0.6416636205162968	0.38832138702674696	0.3105636240938063	0.4647778038994445	0.45124950223494675	0.46939154850461356	0.45668815566363097	0.5	0.7258056544715702	0.5618894400796062	0.0
985	0.6234005000735402	0.6085558799170832	0.5239406188674532	0.6426498082338858	0.4216095963028958	0.4898368249770108	0.495911054210777	0.4974791266176613	0.49426586676896717	0.4960323715888991	0.14285714285714285	0.7357865051558637	0.7964251079632121	0.0
510	0.6041748768561155	0.46052472901119074	0.5614200997429825	0.6440680559329751	0.4396736025502482	0.4589227656718833	0.4823623147569649	0.4796179998259577	0.48356894777805665	0.4817053771014839	0.5	0.6495268340000319	0.5387085828813414	0.0
159	0.6784402443206753	0.46124194327896534	0.6265432390861851	0.6653204843994417	0.44288218624445147	0.45661099224303525	0.48399435333447255	0.48465613741804336	0.4845103410646861	0.4854072244837277	0.7857142857142857	0.7578762892367229	0.5426964777226074	0.0
227	0.6298508921910432	0.4141517098813619	0.5811770887885378	0.6418079731198156	0.41834100978841504	0.3331366310393634	0.4925006887610024	0.49319931628903807	0.49387336936503173	0.4948420773164659	0.5	0.6920873018046677	0.5319414222732011	1.0
750	0.6384461105481092	0.5792905316428746	0.585093641168833	0.6405207736368242	0.433254331555951	0.47742088829495377	0.4886881088134312	0.4873832014938232	0.48924460217126403	0.48869536641850087	0.5	0.6827743866529508	0.534117322453951	0.0
1336	0.6542723407247484	0.6485605878177387	0.5859176224369853	0.633273541198865	0.3207931595030582	0.3648786597872205	0.48675284310674366	0.4869656068576418	0.48758167419249054	0.48795051264175987	0.42857142857142855	0.7327375563205061	0.5359507014931987	0.0
1051	0.5999634568755956	0.6107457343522859	0.5001042890508337	0.674007916775735	0.4426701265957144	0.5210742591660845	0.5376300011919207	0.5411106814264894	0.5326349445242586	0.5369253958458591	0.5	0.6451108788296496	0.5365132230425651	0.0
1681	0.6234005000735402	0.6085558799170832	0.22136375431575933	0.6327902593257936	0.45024274800351477	0.5152865194855197	0.4950632399286226	0.49609855126475433	0.4935459697572289	0.49485127588116784	0.2857142857142857	0.4710619557092511	0.5631833026505098	0.0
1352	0.7453075841027307	0.38169803951509657	0.580871907675047	0.6405294214886479	0.639771708745319	0.42871668421175685	0.48581355948396887	0.4797730605743477	0.4863530044680016	0.4826780103366571	0.8571428571428571	0.6341692572708294	0.6118989539911145	0.0
1443	0.6149862464899915	0.5349793295803722	0.5408551798868924	0.6496765204503403	0.4180337036295576	0.5002163067066283	0.5003103535932181	0.5039308568082163	0.4984176595445311	0.5018702406769959	0.35714285714285715	0.5444194482507938	0.5443472528420864	0.0
556	0.4580322555318878	0.5883770748079443	0.4505632756908802	0.6321363486840464	0.46364718824297685	0.4646791559708871	0.4970819870711846	0.4995320774571214	0.49504813210949483	0.4975680719658908	0.5	0.5897892285507516	0.4662440844308064	1.0
1223	0.6765059473142722	0.7005734466370915	0.5724989031540705	0.642144906731255	0.44286241866465953	0.5524546285720178	0.4955172974944762	0.49618731017590173	0.4935608453542487	0.4943832989019558	0.7142857142857143	0.6675686660350534	0.48860112433804564	1.0
700	0.6211937634007779	0.7827280447449849	0.5576937198976005	0.6208306128632805	0.6578370786781209	0.6199985130506234	0.4917830303385321	0.5014632521398718	0.4934505748735882	0.503126419669107	0.5	0.5531043901023052	0.5261645728350575	1.0
331	0.6234005000735402	0.6085558799170832	0.7574986911969155	0.6428803067459564	0.45423174631157937	0.49677191803637566	0.49645720761958406	0.4978991273689038	0.4950126490340347	0.496754343935944	0.5	0.6514972170609737	0.5073728877728778	1.0
289	0.6235578099266564	0.5917135343386728	0.5641064437911123	0.6388949774939656	0.4553992255155799	0.6990150175484222	0.48977743974496346	0.4906825199349975	0.49038360889353266	0.49237387244281333	0.5	0.6372230092299765	0.5351138455800815	0.0
996	0.626467165749136	0.537625101109808	0.5719983762862267	0.6564577667188753	0.34109770830462255	0.1271151186769253	0.45585249503770997	0.4491124710414027	0.4589824518450312	0.4529617021208095	0.5	0.750151441899951	0.5194444700550679	1.0
1676	0.5774820552073558	0.5329136593812831	0.5528054588904349	0.639636031873321	0.45602136508946467	0.7229785378722648	0.4875411396672615	0.48687123367801827	0.48761074301969437	0.4880136377920271	0.42857142857142855	0.6198679268959053	0.5880489578992982	0.0
1382	0.6348958940960475	0.5933214488604156	0.5948621850439981	0.6390127213226424	0.4318302418346134	0.6621634899864092	0.4738630274816815	0.47538216793373134	0.4774887863246044	0.4788347350221208	0.6428571428571429	0.6166798170552549	0.5102893892173762	1.0
1642	0.6213692172451086	0.5968441169060833	0.5581696568334564	0.6430728877538768	0.5667093426335313	0.9310802162487397	0.5078327671057457	0.5197945070799267	0.5043648959383752	0.5143725848737192	0.5	0.6368456845100234	0.5359926244723521	0.0
1102	0.6612114353835583	0.6092067335347086	0.6446829061237516	0.6439390033749905	0.416812630913871	0.4661107307657004	0.49109403439779736	0.48908432484210873	0.4904332851991768	0.48919427357152323	0.7857142857142857	0.699659658481852	0.518472089264119	1.0
885	0.6129483091969786	0.7206630451552303	0.5353270614554984	0.6508832283894341	0.42022219015425905	0.8733921464665892	0.5370392094918863	0.5726136785769808	0.5259091275708	0.5590170137802547	0.5	0.6561673844924338	0.5397432092873649	0.0
87	0.622829408895624	0.7912279675066678	0.5621305796764985	0.6295772497635977	0.6502062086480808	0.653474074393634	0.49356041745729956	0.4978282806476567	0.49198717095759403	0.4965431218939752	0.5	0.5754651263260713	0.5315753325453113	1.0
401	0.5942185465247156	0.6751237280612485	0.5696134417960599	0.639618403559988	0.47503912398257697	0.7654722229739391	0.5028780734050856	0.5060264493534836	0.5000199933482881	0.5026213034849107	0.5	0.6073075046608953	0.5364334678071665	0.0
948	0.6350855296040543	0.564858002655053	0.5953765912284542	0.6456266649193572	0.45011293144510467	0.48879729053941295	0.48364586141173216	0.4845010766696534	0.48577613154504096	0.4865199058664881	0.5714285714285714	0.7128157167552895	0.5503922180358106	0.0
584	0.6201901172726668	0.5965214687527057	0.5549712246184616	0.6447415905461684	0.3626056705800246	0.5403121112283649	0.5276426142501401	0.5313357053172069	0.5179315768938034	0.5217177537702904	0.42857142857142855	0.6675899025338108	0.5398186801997488	0.0
154	0.5848226362997	0.5153492736778885	0.6432798677202987	0.6409591532023495	0.4188194779808722	0.486206500839134	0.4912735273162066	0.4926282649811741	0.4908564891107218	0.4924794259727683	0.35714285714285715	0.6768582447911652	0.5659943351802673	0.0
553	0.6169845665432327	0.6587176221005123	0.5462758324045253	0.7683583084402701	0.4560377910725094	0.5052030137489469	0.8746696179103234	0.8485194171480345	0.8294537366885585	0.8098302531364518	0.5	0.5696866904506598	0.5286596247035665	1.0
1231	0.608468688922434	0.583967871966957	0.5231756221103027	0.6578740187598515	0.42522696633002705	0.5069130419984041	0.5460993729808026	0.5442902288068383	0.545659143845249	0.543994952747548	0.42857142857142855	0.4960468543066501	0.526531895378454	1.0
1069	0.7469282608619208	0.6217075458209389	0.6154223043736258	0.632700454710701	0.4182920296515443	0.7022130663397746	0.4808587091577256	0.48036456386023196	0.4803046413090962	0.48057061916343874	0.5	0.5941377982848625	0.5628475859997215	0.0
802	0.6202911084441727	0.6259671967063859	0.5552451737524824	0.6331730930738357	0.3987197557357624	0.5261248092960572	0.5000652345554253	0.5031289521275338	0.49808070680102745	0.5010746798123354	0.5	0.6705084248096418	0.537721628925868	0.0
1086	0.644383742881384	0.6311723846781908	0.6205989689599348	0.6289748936231073	0.5365878524741337	0.4711023390802475	0.4310207618174394	0.4247326438566068	0.4264665803336146	0.4198253675487745	0.6428571428571429	0.7906952304501594	0.5349279246856014	0.0
1639	0.4526729766296876	0.506475341925938	0.4935498851752636	0.6453442792963443	0.5217815249974812	0.4889485253357193	0.4944782433751686	0.4953684290167318	0.49322825975849405	0.49434167539667945	0.42857142857142855	0.6431698774076305	0.5789399165353358	0.0
1005	0.6310405457196963	0.6496376278477803	0.5844041486305007	0.641026340358826	0.4285866795312847	0.5069776622662439	0.4899259207978883	0.48920743772940806	0.48948274819694804	0.48936088257468746	0.42857142857142855	0.6974913905563739	0.500386724989044	1.0
1560	0.6506346549487625	0.603579772058174	0.5476676719024034	0.6276078678155893	0.4499287458218483	0.4835521904622202	0.4889827215355322	0.49000626792973445	0.48813903142394816	0.48984288736507	0.35714285714285715	0.6760237615750876	0.5683289229038119	0.0
1451	0.6431071003469566	0.6760865586802636	0.6171359423255693	0.6403940493466382	0.4015470161630202	0.480824265910229	0.4822641105162646	0.48088147757921834	0.48034858573331984	0.4788355398965322	0.5	0.6471355368855108	0.6222298221552309	0.0
1081	0.5480764027321092	0.6208637147517336	0.5544182258570842	0.627339119189683	0.4316260306038783	0.6416611483086232	0.4980671619898529	0.5004957265391416	0.49581238296555813	0.4980790522350844	0.5714285714285714	0.5378662404314621	0.5354238745404974	0.0
1423	0.6328372788870528	0.52696718550247	0.6154312538969715	0.6646609193930406	0.43917579930130324	0.48249280108839154	0.4940824505262855	0.49499601587447783	0.49293989153369727	0.49431994378757105	0.5	0.6676958378654823	0.5325190953526887	1.0
1213	0.6545343512021508	0.9238778755328937	0.5043998589898268	0.6610600869375197	0.20544300279832806	0.4787384984985057	0.505875260566236	0.5089243475986103	0.502777437731638	0.5056874150641903	0.5	0.6879396985361074	0.43867245277233696	1.0
120	0.6403206480022259	0.6360113968096458	0.5726133168062729	0.6396393579701763	0.4547473411296844	0.5182336004987751	0.4933730932597277	0.49403036169657316	0.49241692559076256	0.49388048235893506	0.5	0.6576690248232481	0.46794783529499756	1.0
833	0.6184766399327595	0.4168321619319412	0.6117220523774262	0.696567168696639	0.3446015662005537	0.5010599550670822	0.42055018495132	0.4126487329999617	0.4307061254842587	0.4235551555713004	0.5	0.7605946104023953	0.561801387452387	0.0
587	0.5439718041721936	0.6120007712402331	0.5658685386981591	0.6422856006282331	0.45342060375897136	0.6403288807274409	0.4980698246247682	0.5007940848067335	0.49604657126359464	0.49860601501044777	0.2857142857142857	0.601259772114922	0.5333851356452967	1.0
83	0.6254903671525017	0.6085982778801271	0.5693487077491586	0.2441804114847464	0.4465941387291475	0.4656446209775456	0.40570458566816403	0.3846999688140753	0.42162109343280607	0.40208283100546405	0.5714285714285714	0.6511426325741465	0.5315037021917106	1.0
1172	0.6057092994744578	0.6416752309110132	0.5156904891186981	0.688258246142476	0.5448832599357495	0.625876315605708	0.6128627507242759	0.6193890900594163	0.6104396393991515	0.6184927484839903	0.42857142857142855	0.5384253252181829	0.5390226649778609	0.0
708	0.6127339730809424	0.6024885501613776	0.5347456522837658	0.6529583802174402	0.45327582975421765	0.5033399114861252	0.5514877629214932	0.5571939565340661	0.5476666670760868	0.554748764776488	0.5	0.7122453947321792	0.5116828061722554	1.0
186	0.6234005000735402	0.6085558799170832	0.5430021408267722	0.6310510432801701	0.45883370575615595	0.3203443100263028	0.49647365330582577	0.4980581983090625	0.49479251749281505	0.4965844004530752	0.5	0.6722039326302597	0.543636040345546	0.0
993	0.7565152126620733	0.594687826471922	0.521597324637354	0.6440590754714659	0.4308027013494047	0.3807334650530849	0.4919343306519556	0.4919732669922853	0.4909786327743248	0.4915638238387473	0.6428571428571429	0.7745186384322518	0.6052125497270476	0.0
1203	0.7563671233206384	0.5162519150466339	0.4018884664454504	0.6378785222949935	0.433935324439541	0.6815854532705076	0.4936562723142511	0.49447428992536896	0.49226380247281554	0.4933916936270849	0.6428571428571429	0.6590909372496571	0.5949347354229692	0.0
1401	0.6241843733411035	0.49253876490531173	0.5658060627007409	0.6364579463281055	0.4321161834725141	0.3183765684411718	0.48657021767666936	0.48361388857735643	0.4843467094974683	0.4827061809410568	0.5	0.6542749591576816	0.5427438733192269	0.0
314	0.5944177670450832	0.6354222493939239	0.5337101207986056	0.6474766399902612	0.5486196753526621	0.6159319143577374	0.5426548631538786	0.5482573778505614	0.5335667846751873	0.5403198961849988	0.5	0.6564525141966109	0.6587981427767611	0.0
898	0.5618216184332686	0.5033589264836993	0.45803937055194627	0.701715966628605	0.42007005140655385	0.5774100803986115	0.4944708819727556	0.4975051928641578	0.4925437093488487	0.4954437784300326	0.35714285714285715	0.670490466625836	0.47900672448455983	1.0
1379	0.7394787260641423	0.6823083075088183	0.7902463202135697	0.6408217854022266	0.42576172432688186	0.4675771286679185	0.48439954371835087	0.4825535938737102	0.4837713377815463	0.48266455743578046	0.8571428571428571	0.7484381494817548	0.5502706748304897	0.0
688	0.6279539248809661	0.5363065737255084	0.5760313662059325	0.6510681593745875	0.33121468729512066	0.25657405013137874	0.4722502538509141	0.4731392676774934	0.4661242396215758	0.4653871233202127	0.5	0.7513464311264108	0.5210994897747293	1.0
1048	0.63738789033125	0.5608376070895923	0.5738456143056874	0.6289170195378255	0.4125790176796587	0.33172583588218224	0.4875077784180284	0.4892929884871405	0.4860508524331223	0.4873646790523041	0.5	0.6816902238931902	0.5152956350604863	1.0
1309	0.5205873077784419	0.6027966065829302	0.5414757110556585	0.6437374419055608	0.4736132691702441	0.6632255519261739	0.504719520387404	0.508190215158819	0.5023281674069665	0.5059375010420248	0.5	0.6170805563445932	0.4054654127413534	1.0
133	0.627318072834988	0.6406320805471007	0.5173445991319731	0.7033094996319674	0.472116882308212	0.5003037370942104	0.563044694833063	0.572395791490881	0.5642678333501878	0.5744254145304436	0.2857142857142857	0.4650710509598594	0.5251249591865765	1.0
426	0.6177470821364169	0.6168376522169319	0.5483442358433156	0.658593120899962	0.4767063869487231	0.5594443534802394	0.49786229572695656	0.49804322692645936	0.49491479762978513	0.495376283961532	0.5714285714285714	0.5638256396615967	0.5329953657589902	1.0
1176	0.6869083117200774	0.5566351548823617	0.5937155457528771	0.652936760587881	0.3768456658117812	0.464225145042721	0.47952786157681554	0.4807360412910732	0.48177268531957357	0.48268134481636155	0.7857142857142857	0.7275882338712261	0.5479263014165813	0.0
480	0.5925736783092037	0.791950406778912	0.5968902916358794	0.6453808663617523	0.46904677741117634	0.580413362062116	0.4995270690513643	0.501633016924747	0.4976203821336165	0.4997137521646809	0.6428571428571429	0.6225490393551933	0.5370676853917482	0.0
791	0.6268384408211439	0.6820539302677904	0.5353945349199626	0.6410562752305234	0.3919487591169982	0.4723049818057066	0.5537195208572808	0.5689129399397589	0.5426298445145281	0.5579514750415918	0.5	0.7547673988724247	0.5318723693842093	1.0
1432	0.645130006943927	0.6873057143757781	0.5023706746047655	0.6358961685692496	0.4687456873902328	0.5266285248988171	0.5022971491167962	0.5059475822486991	0.49981514682418976	0.5031038831855871	0.2857142857142857	0.5482090374963189	0.4897868169963511	1.0
81	0.6409412496346778	0.6954554266495521	0.4827781018805834	0.6415325723001989	0.47523608292263186	0.041332643812696725	0.5244031273116957	0.5326299278740275	0.5190748142904539	0.5257501745715107	0.5	0.673886197731033	0.4777532069872583	1.0
1167	0.6853569833556823	0.5304498839822396	0.6742685855044331	0.6263133509195161	0.22266957056578396	0.431850588090628	0.2948783590901495	0.2945651608708479	0.3059477686399761	0.30526345321707726	0.5	0.7306152761217638	0.5503565881487096	0.0
1464	0.7237129053471469	0.6537241862043632	0.6737819714981689	0.6392176088889274	0.4463282512888718	0.6952816361990589	0.49234234029633245	0.49222778049653926	0.4914194417502328	0.49186450192244247	0.6428571428571429	0.7850957717249936	0.5449246202290435	0.0
1662	0.6416082381223215	0.5599077311371823	0.613070121498533	0.6232836092940459	0.27970349521642196	0.3116096212906021	0.16815259967926216	0.1435907978931521	0.13195446102095454	0.09816409296575408	0.5	0.6930654837762521	0.5270666904774657	1.0
1628	0.82290268485523	0.6791533249009961	0.5340647633005638	0.6427522520170283	0.4434100314009891	0.4287077844417855	0.4944683759634236	0.4951979958665617	0.4930780025812573	0.494161958438815	0.5714285714285714	0.7131245912603095	0.5751884684565082	0.0
422	0.6512159425235856	0.7371936526904938	0.4842567634540755	0.638813820730697	0.43611437597245384	0.5550053720422902	0.5028137002903682	0.5050864604028987	0.5013693055293413	0.5036367100459479	0.2857142857142857	0.6059244813728323	0.5360729639973617	0.0
1011	0.626437036322582	0.5971903808290486	0.5719166470598996	0.6445510051963611	0.2103995903211602	0.3831908324008529	0.4377927821605967	0.4104023572441909	0.4380473008502154	0.40423862962542634	0.5714285714285714	0.8699273690628945	0.5337012126471299	1.0
1310	0.636745059632605	0.6239652182667224	0.599878240307519	0.6330922689202526	0.1894797507748336	0.33637542691437455	0.49181607833659874	0.4933066557553804	0.48989830959993247	0.4915676182466868	0.5	0.8619308918479673	0.5572134616326195	0.0
1238	0.46423984310174143	0.6018150078192843	0.13193976629976545	0.6454038164300537	0.4877134197606066	0.5223863627580958	0.5401689018964696	0.547076777393854	0.5300908080137707	0.5376649604478965	0.14285714285714285	0.44881434362397676	0.4099738362228784	1.0
1215	0.6477235482568117	0.6464923822525539	0.6097252209735013	0.6436739134556251	0.4412535400147452	0.49323839306902817	0.4926604468559216	0.4936407047297137	0.49041185888053357	0.49118714261420215	0.7142857142857143	0.7092933234624668	0.5603815035768956	0.0
1237	0.6169543017342433	0.58616651728375	0.5461937359391578	0.6411820016916528	0.436234674253043	0.3702238607068763	0.499420250403585	0.5031679846607491	0.49653582828484233	0.4986977706933498	0.5	0.646163361874194	0.5417707419439391	0.0
335	0.6636095300463707	0.515251792259568	0.6566686764742886	0.6709020075322789	0.4360619568691384	0.3794830069094845	0.4742146519160869	0.4739120316313233	0.4759968594748751	0.4756365090573092	0.5	0.6977212071302256	0.5334276146427722	1.0
1343	0.7337927667797403	0.8887411601392206	0.580237291289436	0.6466071982722923	0.4368217242570485	0.4854746843315972	0.4979282350975065	0.5000133004693662	0.4960544867188896	0.49839019368612814	0.42857142857142855	0.6166305522463089	0.540960681855111	0.0
443	0.8749515173989362	0.7098497927439167	0.6403829851733069	0.6404984887878938	0.4478856354663665	0.7768834777767913	0.49505697490529244	0.4963985136090537	0.4934400664243173	0.4951478146107472	0.42857142857142855	0.5736352853906752	0.47246491592628825	1.0
1465	0.6840367565509515	0.6648817118306258	0.6185071239442732	0.6365893271538889	0.4393564299281387	0.5071156105353938	0.49381603040917027	0.4949732914544552	0.492262437739144	0.49371548310459373	0.5	0.673242163772927	0.5132913312217604	1.0
375	0.5835032688826377	0.7255649190173633	0.4554543045100623	0.6381954993253013	0.5843491036023581	0.6149272551543794	0.5782936049930983	0.5937332198538179	0.5631821877144764	0.5786019078513084	0.2857142857142857	0.6150875352719921	0.5285730545436386	1.0
1542	0.7330119665414063	0.6727566969688679	0.5668295526122382	0.6342976464206043	0.45944536918695855	0.12355489989332144	0.4991954926916154	0.5012588660327266	0.4969804585150306	0.49902110024262364	0.35714285714285715	0.5844376649232602	0.49226920035802196	1.0
767	0.6332988134592076	0.6024313248117505	0.5905299364830598	0.6398711869209889	0.38540355235012186	0.352602433860191	0.47666474591493074	0.47708302393589896	0.4800348334622324	0.4800629733739496	0.5	0.7813941022524619	0.5309140548250392	1.0
361	0.6171091938119149	0.5681186669435416	0.5466138969285997	0.6464911174920432	0.44114908272479253	0.48840991255200744	0.5071069641529462	0.5077346573738939	0.5069492920921735	0.508636359925579	0.5	0.7002508232471863	0.5435651917857284	0.0
1665	0.6299581629773394	0.5559579496316488	0.5727560317491849	0.3524964186252111	0.4158854871115226	0.49102761739782785	0.4911548051240999	0.4910100189294419	0.49122592251560815	0.49112815681805083	0.5714285714285714	0.7614360251140793	0.5231880147094996	1.0
1116	0.635978896888478	0.5835588039038209	0.5977999435896676	0.6301659689069815	0.43384458121175207	0.4883494361944327	0.4930870949447057	0.49625628547432354	0.49127750944839244	0.494405605421358	0.5	0.6786649244146222	0.5301523640012349	1.0
950	0.5099461688394289	0.6501996179835948	0.408995536660342	0.6381083555876931	0.49315817706362136	0.4960102777386277	0.5077901649471005	0.5129512484996871	0.5046607701983655	0.5093278620270485	0.14285714285714285	0.5425500442761915	0.5207856078711416	1.0
1038	0.6239345162243789	0.5958246731885102	0.5651282990929419	0.6303595477439585	0.4412225888019683	0.5705446387097437	0.49762923685907445	0.49975651452311	0.49607304709682254	0.4981434421879981	0.42857142857142855	0.6190660161465675	0.5291334108076479	1.0
643	0.6259013212500537	0.623116530240429	0.5704634637963258	0.6128227020745199	0.435771157755077	0.4944153164511008	0.43745149501468605	0.43792657579483	0.3946549113967135	0.3906875340706213	0.5	0.7084237609873406	0.5350908609645963	0.0
1165	0.6523056923491217	0.6399471725099947	0.5088111829518015	0.7116782919295254	0.5087378249692067	0.5009579706636502	0.4999981988057926	0.5025149917677446	0.4983371402579101	0.5009452100141554	0.2857142857142857	0.732077899643079	0.5017190296133408	1.0
729	0.6344281770359207	0.47520944932462866	0.593593453513529	0.6457683566453919	0.4366204053603376	0.2733824712507383	0.43088167829950974	0.4181975016772627	0.44541754504337605	0.43462896266980977	0.5	0.6072980492280527	0.5190079696894544	1.0
1583	0.6468416154316952	0.7219096913150139	0.6272662057753061	0.6267444130719598	0.4120214780682455	0.7166201975632992	0.4778821965735648	0.4743646486089514	0.48003360520192806	0.477248097593092	0.7142857142857143	0.7496350665934925	0.5404393115581833	0.0
733	0.5231772578402588	0.48224154233098493	0.5422758438219255	0.6394441160847716	0.4435978840511616	0.49153851523170444	0.4964446775729237	0.49773858602509663	0.49477231943447625	0.49632764551583186	0.5	0.581384370814068	0.5495948698474001	0.0
1248	0.6297280036111077	0.5434854696298423	0.5808437406398591	0.6407506069295238	0.37524908595131096	0.2660682957492967	0.4562558059145893	0.44456277480674555	0.44989728332021145	0.4350956748463753	0.5	0.6578723007867421	0.5331327394048292	1.0
1272	0.6089332098071412	0.6028050848963096	0.5308520699793179	0.6430612464148834	0.5625258785985662	0.5206089155961424	0.5166691126361919	0.5210221604533869	0.5122033802542417	0.5160064799289042	0.5	0.6520795935056909	0.5553129718087816	0.0
409	0.6190305248999367	0.6499578902532734	0.5518257088115855	0.6380538075992666	0.6522529935753217	0.5353245149036183	0.5039489225177939	0.5095234702488551	0.5018679792129226	0.5073226899040808	0.5	0.6455352097510273	0.528030426820138	1.0
12	0.6490071636457666	0.6313655595421235	0.5431426051110156	0.6433762277870779	0.4402122000657333	0.1749278713307039	0.5089188089000295	0.5125741568003697	0.5041292064333	0.5076751099142245	0.5714285714285714	0.6192379761414846	0.35102747513856397	1.0
478	0.6262221994786932	0.5642670727940627	0.5713338796114037	0.620268502494739	0.3255379925889394	0.3210800062256925	0.22235053338059252	0.21207230803512758	0.17758160186160593	0.15797523033493466	0.5	0.677245813198414	0.5330768340651232	1.0
653	0.6269900269902443	0.6221102074826983	0.5734166921853184	0.46131433378113684	0.3579887771450443	0.4594998840129599	0.4522413355902036	0.45629646224892356	0.45395272589856456	0.45823489431826503	0.5	0.7392433820624305	0.5367775233942244	0.0
404	0.7810053677639749	0.47323302937666656	0.681386015862355	0.6480770004726385	0.4462121000213137	0.5661328460571148	0.49180057240385655	0.49242508193155965	0.49075809181300367	0.49179585763335415	0.7857142857142857	0.6826095991762848	0.7250981808210958	0.0
572	0.5484910506829205	0.5829920281257905	0.581295296720394	0.8622709857586511	0.09627014623566567	0.48717947616548163	0.496523146990134	0.4980279881977383	0.49516645451881747	0.4969076150202903	0.5	0.647696247631299	0.5179724181788554	1.0
73	0.6321177246801643	0.5935008874340965	0.5873261094217819	0.6354561259552967	0.43673384544198546	0.3528784273738543	0.45678034499290726	0.44894457767935286	0.46426397115389734	0.45642024746668647	0.5	0.6444952116619954	0.536629345717615	0.0
195	0.6552184415376923	0.6117185709336235	0.6635499263304044	0.6420750586972943	0.48357288773765655	0.5441251841164084	0.4921470281940146	0.4931636255822966	0.49155250328320804	0.4931165415604376	0.6428571428571429	0.6466542716145215	0.5226007634870122	1.0
399	0.6234005000735402	0.6085558799170832	0.6449586665851664	0.6381572492114657	0.6179134979766528	0.3240022086588547	0.4957572478880215	0.4963721800164392	0.4940563801503855	0.49493095844789853	0.8571428571428571	0.6558680635148948	0.5002886203747798	1.0
1385	0.6107605365510093	0.6897807968105216	0.524120221207295	0.6349276091649935	0.45623858792410943	0.7128439581622446	0.49521986551187674	0.49695352414984273	0.49326333341385264	0.4949088818926139	0.5	0.663290290501022	0.5202082148476077	1.0
994	0.7020338152014153	0.6728431106034025	0.6759100119490216	0.6407236655449959	0.4630277593374695	0.5072223930895609	0.4932166243020568	0.4933984891468839	0.491856975365329	0.4925434709795057	0.6428571428571429	0.7105067705177347	0.5661523443093138	0.0
305	0.6179284810013868	0.5757018131585105	0.5231046034496739	0.6372103094367687	0.6126528340094152	0.5015693565008079	0.4948460002446492	0.4971752877546522	0.4931796752397872	0.4953824929927058	0.42857142857142855	0.584833969005711	0.5448325544554754	0.0
