FIPS,cum_deaths,Total Hospitals (2019),ICU Beds,m50,Inter_movement,Total_movement,Intra_movement,POP_ESTIMATE_2018,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Total_age65plus,normalized_deaths,percent_age65plus,normalized_deaths log,Total Hospitals (2019) log,m50 log,ICU Beds log,Total_movement log,Inter_movement log,Intra_movement log,Density per square mile of land area - Population log
12115.0,135,4.347452607,118.0,5.404,713952.8932939409,878205.3320784792,164252.4387845383,426718,682.6,2.0,156509.0,135.0,0.36677384127222196,4.90527477843843,1.469590065979292,1.6871394200979524,4.770684624465665,13.685635708690592,13.47857226336643,12.009159784239904,6.525909036472607
12119.0,134,1.311760725,0.0,3.884,138469.10171679038,197295.8893743165,58826.78765752612,128754,170.8,3.0,74146.0,134.0,0.5758733709243985,4.897839799950911,0.27137029965188897,1.3568655504290785,-inf,12.192459857400948,11.838402487423199,10.982352602552023,5.14049328135447
12121.0,146,0.45022304700000004,0.0,8.78,64318.169625927374,94593.88896709048,30275.7193411631,44191,60.3,6.0,9442.0,146.0,0.21366341562761648,4.983606621708336,-0.7980121590166134,2.172476407647025,-inf,11.457348154296838,11.071597446139588,10.318101328375624,4.09933210373314
12127.0,138,5.578380817,148.0,5.156000000000001,975225.2051116506,1149472.015732881,174246.81062123028,547538,449.2,2.0,133733.0,138.0,0.24424423510331703,4.927253685157205,1.7188985581190954,1.640161085076941,4.997212273764115,13.95481327815905,13.790423702909996,12.068228024990297,6.107468222864288
13015.0,194,1.4667233869999998,21.0,10.684000000000001,187795.09552681725,256418.2085370729,68623.11301025565,106408,217.9,1.0,14916.0,194.0,0.14017743026840088,5.267858159063328,0.3830309244628717,2.3687472952477147,3.044522437723423,12.454565017642356,12.143106730009627,11.136384681315464,5.384036241950574
13045.0,134,1.628174885,18.0,9.594,207588.7085588001,276843.8969623081,69255.18840350799,118121,221.5,1.0,16080.0,134.0,0.13613159387407828,4.897839799950911,0.487459685029561,2.261137903079872,2.8903717578961645,12.531209077443592,12.243314038422792,11.145553344037351,5.40042258948519
13057.0,106,3.5031791039999995,15.0,7.604,408773.9359848743,574618.44112015,165844.50513527571,254149,508.3,1.0,35380.0,106.0,0.13920967621355976,4.663439094112067,1.2536708716551084,2.0286744246261827,2.70805020110221,13.261461518851783,12.920917558463492,12.01880591229348,6.231071824452857
13059.0,133,1.7551113530000002,104.0,5.2379999999999995,234879.1665858888,296851.64489785064,61972.47831196184,127330,979.1,3.0,13959.0,133.0,0.10962852430691902,4.890349128221754,0.5625323039078755,1.65593974608552,4.6443908991413725,12.600987780858643,12.366826476147091,11.034445667281096,6.886633782360025
13063.0,148,3.992040953,34.0,4.545,389065.2041206005,601752.8791876781,212687.67506707762,289615,1832.5,1.0,26997.0,148.0,0.0932168568616957,4.997212273764115,1.3843026171641317,1.514027727629442,3.5263605246161616,13.307602140324654,12.871502228401248,12.267580054361712,7.513436433760806
13067.0,276,10.43259526,119.0,6.537000000000001,1319020.9641148765,1750748.3048651004,431727.34075022396,756865,2026.4,1.0,92777.0,276.0,0.12258064516129032,5.62040086571715,2.3449350645226397,1.8774783446305927,4.77912349311153,14.37555385728374,14.092400325519222,12.975549512292881,7.614016098687466
13089.0,159,10.42836358,168.0,5.0969999999999995,1122264.6919955646,1616872.7535539884,494608.0615584238,756558,2585.7,1.0,94120.0,159.0,0.12440553136705976,5.0689042022202315,2.3445293612095277,1.6286521313579045,5.123963979403259,14.296004442546275,13.930859248111672,13.111520933084265,7.857751543321463
13095.0,199,1.2576896659999999,50.0,4.698,158531.09704253756,194648.6871290234,36117.59008648584,91243,287.7,3.0,14027.0,199.0,0.15373234111109893,5.293304824724492,0.2292764394513851,1.5471368862367212,3.912023005428146,12.178951608238169,11.973706048907555,10.494535285661819,5.661918270557503
13097.0,100,2.003236378,8.0,6.9639999999999995,222693.9311398645,331149.6055777491,108455.67443788459,145331,661.8,1.0,16774.0,100.0,0.11541928425456371,4.605170185988092,0.694764061702842,1.9407540219059425,2.0794415416798357,12.710325532844166,12.31355360159378,11.594096837964912,6.4949633954875114
13099.0,122,0.141244216,0.0,5.02,15038.873412293226,23797.098401180992,8758.224988887767,10247,21.5,6.0,1948.0,122.0,0.19010442080608958,4.804021044733257,-1.9572648584665728,1.6134299337036377,-inf,10.077318936310451,9.618393688600705,9.07774853655955,3.068052935133617
13115.0,110,1.34982164,65.0,7.754,194947.69437999924,234362.36481000396,39414.67043000471,97927,188.9,3.0,16390.0,110.0,0.16736957121120835,4.700480365792417,0.2999724652033993,2.0482088392487374,4.174387269895637,12.364623764109625,12.180486567616002,10.581893371921685,5.241217774507464
13117.0,110,3.261449835,24.0,8.433,373185.8159078565,520172.44429897296,146986.62839111645,236612,783.5,1.0,28421.0,110.0,0.12011647760891248,4.700480365792417,1.1821718311760443,2.1321525805925043,3.1780538303479458,13.161915659234511,12.829831740555285,11.898096898297721,6.6637710617960755
13121.0,371,14.47472711,538.0,7.292000000000001,1690470.5704281188,2265163.702741335,574693.1323132163,1050114,1748.0,1.0,122730.0,371.0,0.11687302521440529,5.916202062607435,2.6724041707770305,1.9867778568164167,6.2878585601617845,14.633157589228551,14.340517492181215,13.261591494386526,7.466227556215481
13135.0,215,12.788494199999999,82.0,6.894,1587179.2668505684,2097519.648388437,510340.38153786864,927781,1871.2,1.0,93264.0,215.0,0.10052372273198093,5.3706380281276624,2.5485458760561275,1.9306514680946736,4.406719247264253,14.556266084806888,14.277468952707272,13.142833196858447,7.534335215269969
13139.0,152,2.7863995110000004,85.0,8.902000000000001,354297.9326953449,461893.0015673121,107595.0688719672,202148,457.5,3.0,30106.0,152.0,0.14893048657419317,5.0238805208462765,1.0247502645743765,2.1862759705936625,4.442651256490317,13.043088544901687,12.777893455937711,11.586130097332228,6.125776884715576
13151.0,145,3.173342776,40.0,8.596,349408.7967223829,511692.9113034354,162284.1145810525,230220,633.0,1.0,26816.0,145.0,0.11647988880201546,4.976733742420574,1.1547855357609893,2.151296978780264,3.6888794541139363,13.145479941469622,12.763997853017665,11.997103871824272,6.450470422144176
13153.0,108,2.142978143,36.0,5.7860000000000005,284173.98356936267,351608.4217252334,67434.43815587071,155469,372.5,3.0,19762.0,108.0,0.12711215740758608,4.68213122712422,0.7621965171860442,1.7554412065539435,3.58351893845611,12.770273397080912,12.557341947771397,11.11891111827646,5.920237037819614
13177.0,139,0.410265721,0.0,12.639000000000001,42197.328121410246,77488.27044815168,35290.94232674144,29764,79.5,3.0,3751.0,139.0,0.12602472785915872,4.9344739331306915,-0.8909502292098913,2.536787271664989,-inf,11.257881854830908,10.65011218336112,10.471381618685765,4.375757021660286
13205.0,239,0.305893593,0.0,10.98,35067.014718860104,52828.40864309268,17761.39392423258,22192,45.9,6.0,3614.0,239.0,0.16285147801009373,5.476463551931511,-1.184517972797811,2.3960754360813845,-inf,10.874804367484211,10.465016216011158,9.784782500191046,3.8264651170664994
13219.0,6,0.541323593,0.0,10.18,57664.34852559449,91696.32029522305,34031.97176962856,39272,178.0,3.0,5955.0,6.0,0.15163475249541658,1.791759469228055,-0.6137380403171045,2.3204250111223765,-inf,11.42623752979736,10.962394385025675,10.43505570791536,5.181783550292085
13243.0,185,0.09418578400000001,0.0,,8727.515628015515,14895.016272373658,6167.500644358142,6833,18.0,6.0,1632.0,185.0,0.2388409190692229,5.220355825078324,-2.3624860217394925,,-inf,9.608781957619001,9.074236029641067,8.727048952879898,2.8903717578961645
13245.0,159,2.77821184,264.0,5.591,357814.8453749569,448206.33687832655,90391.49150336965,201554,618.4,2.0,28342.0,159.0,0.14061740278039633,5.0689042022202315,1.0218074977242844,1.7211581620445082,5.575949103146316,13.013008978754875,12.78777093990302,11.411905421412706,6.427135497273212
13247.0,84,1.2487438770000001,16.0,6.686,128173.02607117625,201415.9872375833,73242.96116640704,90594,656.5,1.0,13059.0,84.0,0.1441486191138486,4.430816798843313,0.22213814766530177,1.900015787997907,2.772588722239781,12.213127636640378,11.761136396269428,11.201537428970687,6.486922693742851
13255.0,112,0.9111196140000001,22.0,7.835,107473.60291561614,151325.46408733472,43851.861171718585,66100,326.1,1.0,11803.0,112.0,0.17856278366111952,4.718498871295094,-0.09308109067053441,2.058600875807984,3.091042453358316,11.92718818758046,11.58500054212313,10.68857244095248,5.787204082795274
13261.0,150,0.409838419,10.0,3.157,54226.6550548806,69415.60094341628,15188.945888535687,29733,68.0,6.0,4979.0,150.0,0.16745703427168465,5.0106352940962555,-0.8919922969615978,1.1496222095758546,2.302585092994046,11.1478669186873,10.900927857218788,9.62832319808876,4.219507705176107
13273.0,160,0.11869366099999999,0.0,11.924000000000001,10518.916273296949,19287.476330551468,8768.560057254519,8611,27.8,3.0,1708.0,160.0,0.19835094646382534,5.075173815233827,-2.131209382330866,2.4785531758158252,-inf,9.867211269479553,9.260930465138907,9.078927882290946,3.3250360206965914
13275.0,197,0.612669358,35.0,5.65,83101.2211634688,104023.96859500148,20922.747431532684,44448,82.1,4.0,8131.0,197.0,0.18293286537077033,5.2832037287379885,-0.48992987192598203,1.7316555451583497,3.5553480614894135,11.55237661882964,11.327814675843495,9.948592239934971,4.407938016458383
13293.0,182,0.361346455,28.0,6.336,46628.535751469266,63296.78636039452,16668.250608925257,26215,84.0,6.0,4843.0,182.0,0.18474156017547205,5.204006687076795,-1.0179180717343677,1.8462476545121247,3.332204510175204,11.055589838445318,10.749967987882552,9.721261027762003,4.430816798843313
15003.0,90,15.17908948,148.0,4.735,2329096.99299883,2439756.736390089,110659.74339125911,980080,1586.7,2.0,173793.0,90.0,0.17732532038200963,4.499809670330265,2.719918788613841,1.5549817266380417,4.997212273764115,14.707408894098405,14.660991193769531,11.614215397556038,7.369411666740044
16001.0,127,12.05585085,105.0,3.378,822665.5786727724,945484.9415098162,122819.36283704382,469966,372.8,2.0,67792.0,127.0,0.14424873288705992,4.844187086458591,2.4895500898143563,1.2172838183856083,4.653960350157523,13.759453240470284,13.620305052817491,11.718469960091427,5.921042082811436
16069.0,156,1.03657035,9.0,2.2640000000000002,68858.37969745506,86894.41746801659,18036.037770561525,40408,46.3,3.0,8061.0,156.0,0.19949019996040387,5.049856007249537,0.03591752323878907,0.8171331603409366,2.1972245773362196,11.372449068315573,11.139807206227275,9.800127133714959,3.835141961092188
16083.0,138,2.20820165,30.0,2.614,152766.90814356544,181229.76229394836,28462.85415038292,86081,40.2,5.0,13252.0,138.0,0.1539480256967275,4.927253685157205,0.7921784512375466,0.9608816152020302,3.4011973816621555,12.10752091017364,11.93666856251888,10.256355152995786,3.6938669956249757
17031.0,939,76.03375781,1606.0,4.354,10532096.284059256,11814681.649370736,1282585.3653114792,5180493,5495.1,1.0,758167.0,939.0,0.14635035700270224,6.844815479208263,4.331177423377364,1.4710949628123557,7.381501894506707,16.284853523624875,16.169937941605472,14.06438841545831,8.611612065034281
17043.0,232,13.62884018,257.0,5.297999999999999,1667681.0248079863,2194700.572587021,527019.5477790348,928589,2799.8,1.0,143938.0,232.0,0.15500722063259417,5.44673737166631,2.6121881489109957,1.6673293908498779,5.54907608489522,14.601556181786265,14.32694461148413,13.174992919395425,7.9373032650407245
17089.0,187,7.840653382999999,103.0,5.379,866764.629327749,1186935.0945621713,320170.46523442224,534216,990.8,1.0,73009.0,187.0,0.13666569327762554,5.231108616854587,2.0593221705581266,1.6825024832911055,4.634728988229636,13.986884991862727,13.672522741775468,12.676608836797147,6.898512697615204
17091.0,143,1.614815071,56.0,4.599,201387.33729550155,241572.7464151467,40185.40911964516,110024,167.7,3.0,18550.0,143.0,0.16859957827383115,4.962844630259907,0.47922044299743594,1.5258388885577867,4.02535169073515,12.394925934106814,12.212985383881351,10.60125925149944,5.122176668829163
17097.0,409,10.28606555,108.0,5.763999999999999,1271242.7388148305,1620186.4777169034,348943.7389020729,700832,1585.6,1.0,99810.0,409.0,0.14241644217159033,6.013715156042802,2.3307901200720647,1.7516316781372756,4.68213122712422,14.298051810285745,14.055505514481853,12.762665981605068,7.368718163575723
17111.0,210,4.528861761,33.0,5.13,504249.53517083905,698102.3214526598,193852.78628182074,308570,511.9,1.0,45024.0,210.0,0.1459117866286418,5.3471075307174685,1.5104706410347122,1.6351056591826783,3.4965075614664802,13.456120963339957,13.130826533993206,12.174854316386652,6.238129293463538
17115.0,141,1.5368511930000002,65.0,4.686,206514.47105315988,237111.5097694411,30597.03871628121,104712,190.8,3.0,20960.0,141.0,0.20016808006723202,4.948759890378168,0.42973564334373715,1.5445793400856038,4.174387269895637,12.376285814820621,12.238125766667167,10.32865850927983,5.251225759014186
17133.0,118,0.503932555,0.0,11.229000000000001,52322.253655435765,82673.72917382841,30351.475518392646,34335,85.6,1.0,6100.0,118.0,0.17766127857870978,4.770684624465665,-0.6853128393098336,2.4184997175904015,-inf,11.322657166384147,10.86517705965745,10.320600412056882,4.449685283147696
17163.0,200,3.8315459130000002,42.0,6.246,458766.108163885,584214.4929947222,125448.3848308372,261059,410.6,1.0,41261.0,200.0,0.15805239428634907,5.298317366548036,1.3432683543918909,1.831941258860887,3.7376696182833684,13.278023476903858,13.036295790898247,11.739649676708394,6.017619504584833
17197.0,424,10.16098871,92.0,6.422000000000001,1145541.3882605622,1590281.1267220268,444739.73846146464,692310,809.6,1.0,90406.0,424.0,0.13058600915774726,6.049733455231958,2.318555751392016,1.8597295956673223,4.5217885770490405,14.279421367826636,13.951387911397623,13.005244532662612,6.696540298533201
18003.0,164,7.403950281,170.0,4.512,722570.0220088335,812547.1047450025,89977.08273616899,375351,540.6,2.0,54718.0,164.0,0.14577821825438056,5.099866427824199,2.0020136795347336,1.5067405141957577,5.135798437050262,13.607929166576312,13.490569610547848,11.407310280622294,6.292679633842347
18005.0,119,1.632336393,17.0,4.659,149719.94504354274,181022.3451645667,31302.400121023966,82753,188.7,3.0,13487.0,119.0,0.16297898565610913,4.77912349311153,0.49001235846321983,1.5388008328346596,2.833213344056216,12.106375756576034,11.916521794956735,10.351450054771266,5.240158452374504
18011.0,223,1.321582372,8.0,8.788,91909.04804443476,142265.63561180732,50356.58756737255,66999,133.9,1.0,8954.0,223.0,0.1336437857281452,5.407171771460119,0.2788297853178956,2.1733871545223638,2.0794415416798357,11.865451262375677,11.428554758823102,10.82688472508745,4.897093252697127
18019.0,122,2.314973465,25.0,6.757999999999999,192253.91054821,266795.66056740994,74541.75001919994,117360,295.6,1.0,18524.0,122.0,0.15783912747102932,4.804021044733257,0.839398225269482,1.910726988292098,3.2188758248682006,12.494238328151491,12.166572228113994,11.219114650342844,5.689007189074046
18031.0,163,0.528522487,0.0,8.291,39214.9427980165,55271.133364517606,16056.190566501107,26794,69.1,6.0,4485.0,163.0,0.16738822124356198,5.093750200806762,-0.6376699258542154,2.1151705891340815,-inf,10.920006050579026,10.576813146969597,9.68384975927103,4.235554730773624
18043.0,142,1.5342616830000002,16.0,6.35,123366.03366903956,183380.0023701734,60013.96870113384,77781,504.1,1.0,12549.0,142.0,0.1613376017279284,4.955827057601261,0.42804927705357976,1.8484548129046001,2.772588722239781,12.11931579452882,11.722911098666545,11.002332625793366,6.222774661088585
18047.0,93,0.448476795,7.0,11.299000000000001,28785.681087280565,51062.63507013834,22276.953982857776,22736,60.1,6.0,4187.0,93.0,0.1841572836030964,4.532599493153256,-0.8018983379522361,2.4247142262271093,1.9459101490553132,10.840808296791288,10.267633358017433,10.01130796938324,4.096009841541162
18057.0,348,6.511079849,10.0,6.312,531492.8741885503,720320.6951207848,188827.82093223452,330086,696.4,1.0,40862.0,348.0,0.12379198148361337,5.8522024797744745,1.8735053178870982,1.8424525835435732,2.302585092994046,13.487451801716677,13.183445069691293,12.148590878470213,6.545924207894034
18059.0,90,1.506054354,24.0,8.012,108999.18903176383,169125.46793511818,60126.27890335435,76351,228.8,1.0,12405.0,90.0,0.16247331403648937,4.499809670330265,0.4094932203598806,2.0809404178035718,3.1780538303479458,12.038396132269664,11.599095721108043,11.004202277923703,5.432848259505643
18063.0,175,3.29432007,39.0,6.481,260116.47404379852,366045.3387069264,105928.86466312787,167009,357.4,1.0,23141.0,175.0,0.1385613948948859,5.1647859739235145,1.1921997946123988,1.8688748194455789,3.6635616461296463,12.810512480959908,12.468884786777418,11.570523059730103,5.878855602725328
18081.0,225,3.081601308,6.0,6.115,246478.8528414532,351194.5237732252,104715.67093177201,156225,435.8,1.0,22769.0,225.0,0.14574491918706994,5.41610040220442,1.125449367076408,1.8107447691391356,1.791759469228055,12.769095547720688,12.41503147909489,11.559004060269505,6.07718342251052
18089.0,215,9.555202889,188.0,4.742,866512.8483886253,1068992.773719317,202479.92533069174,484411,994.1,1.0,80104.0,215.0,0.1653637097423469,5.3706380281276624,2.2570858112710934,1.5564589876432138,5.236441962829949,13.882227430133367,13.672232215943186,12.218396026445191,6.9018378052181
18093.0,112,0.90081977,6.0,7.48,80519.2385347073,103799.1135721889,23279.8750374816,45668,102.7,6.0,9142.0,112.0,0.20018393623543837,4.718498871295094,-0.10445007467946474,2.012232791986386,1.791759469228055,11.550212709910495,11.296251422862357,10.055344534025194,4.631812116934513
18095.0,186,2.557221157,21.0,6.071000000000001,207137.7370296917,273763.9338802245,66626.19685053278,129641,291.3,1.0,23714.0,186.0,0.18292052668523076,5.225746673713202,0.9389211833784775,1.8035233361482972,3.044522437723423,12.52002145883657,12.24113924724826,11.106853125292277,5.674353663965389
18097.0,261,18.83125185,526.0,4.598,1663615.0615681189,2006996.7627217104,343381.7011535915,954670,2279.6,1.0,120358.0,261.0,0.12607288382372966,5.564520407322694,2.935517822137425,1.5256214263409897,6.26530121273771,14.512150014783508,14.324503540409404,12.74659793876184,7.731755267960844
18141.0,152,5.341067485,74.0,4.268,488863.26927140367,578030.8378609299,89167.56858952623,270771,583.0,2.0,42783.0,152.0,0.15800436531238574,5.0238805208462765,1.675425536552102,1.4511453334395068,4.30406509320417,13.26738249893188,13.099838116416107,11.398272671621656,6.368187186350492
19113.0,216,8.446146169,44.0,4.617,440618.82970872585,510668.5192606476,70049.68955192174,225909,294.6,2.0,35702.0,216.0,0.15803708572920955,5.375278407684165,2.1337102626608395,1.529745143524852,3.784189633918261,13.143475968402985,12.995935448952693,11.156960119948362,5.68561850402853
19153.0,246,18.21528225,112.0,5.233,913491.9945486988,1061389.5615739464,147897.5670252476,487204,750.5,2.0,63631.0,246.0,0.1306044285350695,5.5053315359323625,2.9022609258112393,1.6549847273900706,4.718498871295094,13.875089514744895,13.725029891268312,11.904275198430033,6.620739651073516
19171.0,94,0.6319963120000001,0.0,12.324000000000002,21344.8784470608,35953.10570215023,14608.227255089427,16904,24.6,6.0,3335.0,94.0,0.19729058211074302,4.543294782270004,-0.4588717202953438,2.5115485807344218,-inf,10.48997074890741,9.9685671044961,9.589340159606502,3.202746442938317
20031.0,91,0.393056855,0.0,4.57,10833.830560185395,17240.836736098892,6407.006175913497,8233,13.7,6.0,1766.0,91.0,0.21450261144175878,4.51085950651685,-0.9338010083652611,1.5195132049061133,-inf,9.755036077616422,9.290428976459712,8.76514738557074,2.617395832834079
20091.0,170,28.52825085,110.0,6.157,1140782.1624755643,1419313.2102885882,278531.0478130239,597555,1149.6,1.0,86723.0,170.0,0.14512973701165582,5.135798437050262,3.350894854197661,1.817589645929073,4.700480365792417,14.165683657852425,13.947224692541283,12.537284814408766,7.047169334764815
20209.0,239,7.892837553,145.0,7.903,240729.33611533212,358486.1485509965,117756.81243566438,165324,1039.0,1.0,20281.0,239.0,0.12267426386973458,5.476463551931511,2.065955709366618,2.0672424342228384,4.976733742420574,12.789645301039661,12.391428494680008,11.676376865285075,6.946013991099227
21037.0,102,2.188916754,21.0,6.079,148133.65154911106,211435.48062289407,63301.82907378301,93152,597.0,1.0,14549.0,102.0,0.15618558914462385,4.624972813284271,0.7834067885805016,1.8048402087665854,3.044522437723423,12.261675174772845,11.905870196248511,11.055669503035233,6.391917113392602
21067.0,104,7.608290391000001,260.0,4.6419999999999995,602500.7203199742,708143.2149654413,105642.49464546703,323780,1042.8,2.0,43214.0,104.0,0.13346716906541478,4.6443908991413725,2.029238493678703,1.5351453078522452,5.560681631015528,13.470401633244444,13.308844139898056,11.567815980723948,6.949664682059346
21107.0,192,1.05902289,19.0,5.085,83857.93723225505,102428.96692000546,18571.029687750415,45068,86.6,5.0,8314.0,192.0,0.18447679062749622,5.2574953720277815,0.05734668111655271,1.6262950295005232,2.9444389791664403,11.536924831662697,11.336879422667097,9.829358101799842,4.461299815568389
21111.0,306,18.10586536,366.0,5.769,1546437.7194614385,1736875.8282970432,190438.10883560474,770517,1948.1,1.0,124503.0,306.0,0.16158371586869597,5.723585101952381,2.8962359388166083,1.7524987552747524,5.902633333401366,14.367598556368057,14.251464598367091,12.157082532759278,7.574609817587159
21117.0,123,3.901921761,54.0,6.494,248068.42084160657,373169.0424010465,125100.62155943993,166051,996.7,1.0,23979.0,123.0,0.14440744108737677,4.812184355372417,1.361469191000408,1.8708786736806542,3.9889840465642745,12.829786792748953,12.421459877586685,11.736873664943378,6.904449821973411
22001.0,102,2.108597938,4.0,8.218,100835.61455839784,150143.18720828212,49307.572649884285,62190,94.3,2.0,9491.0,102.0,0.1526129602830037,4.624972813284271,0.7460232422602056,2.106326870461218,1.3862943611198906,11.919344699143865,11.521246891248659,10.805832951680909,4.546481189639412
22003.0,118,0.868156459,3.0,13.923,34691.30891409005,53235.21538627339,18543.906472183342,25605,33.8,6.0,3844.0,118.0,0.1501269283343097,4.770684624465665,-0.141383328261134,2.6335421489271487,1.0986122886681098,10.882475399692872,10.45424447099282,9.827896522004655,3.520460802488973
22005.0,183,4.227096351,0.0,8.357999999999999,204250.07863788173,291922.11361711536,87672.03497923363,124672,369.7,2.0,14734.0,183.0,0.11818210985626283,5.209486152841421,1.4415153155051392,2.1232191640257234,-inf,12.584242311482567,12.227100397730164,11.38135825612154,5.912691865942586
22013.0,139,0.45121758100000003,0.0,19.364,15849.3654903859,30471.466005707945,14622.100515322045,13308,17.7,6.0,2785.0,139.0,0.2092726179741509,4.9344739331306915,-0.7958056145751335,2.963415672077448,-inf,10.324545983907619,9.67088474635181,9.59028939708227,2.8735646395797834
22015.0,135,4.312301474,0.0,7.08,229416.68311262282,314905.54835493944,85488.86524231662,127185,139.3,2.0,18240.0,135.0,0.1434131383417856,4.90527477843843,1.4614717462833415,1.9572739077056285,-inf,12.660028026352567,12.343295206022711,11.356141415360032,4.93662988078576
22017.0,317,8.236450043,107.0,8.591000000000001,486842.6983059385,585069.1192038936,98226.42089795507,242922,290.2,2.0,41606.0,317.0,0.17127308354121898,5.75890177387728,2.1085694310674987,2.1507151436559195,4.672828834461906,13.279485271719826,13.095696348463353,11.495030510068585,5.670570340450087
22019.0,242,6.886662555,75.0,6.473,426510.39573536353,480187.70199851185,53677.30626314832,203112,181.2,3.0,30057.0,242.0,0.14798239395013588,5.488937726156687,1.92958657797577,1.8676396795633732,4.31748811353631,13.081932352275812,12.963392020142875,10.890745588999481,5.199601393608879
22031.0,104,0.930237868,0.0,10.968,36325.34211369707,64134.54730535361,27809.20519165654,27436,30.4,2.0,4898.0,104.0,0.17852456626330368,4.6443908991413725,-0.0723149534959173,2.394981942260013,-inf,11.06873845724414,10.50027090652757,10.23312236687197,3.414442608412176
22033.0,304,14.95093925,124.0,6.303,905259.6275772231,1049595.2303627576,144335.60278553446,440956,966.6,2.0,62528.0,304.0,0.14180099601774326,5.717027701406222,2.704774123950176,1.841025710530973,4.820281565605037,13.863915152918837,13.71597706284029,11.879896441880208,6.8737847594109835
22037.0,125,0.6545503,0.0,13.755,23356.471959312323,44734.80506934719,21378.333110034866,19305,44.7,2.0,3421.0,125.0,0.1772079772079772,4.8283137373023015,-0.4238068440259835,2.621402394376538,-inf,10.708507114519362,10.058629396397087,9.970133216620757,3.7999735016195233
22045.0,170,2.405307064,11.0,6.235,131050.09169312395,174126.3665609618,43076.27486783784,70941,127.6,2.0,10628.0,170.0,0.14981463469643788,5.135798437050262,0.8776775727465441,1.8301785791319998,2.3978952727983707,12.067536559211895,11.783334908431765,10.67072765742567,4.848900370910689
22047.0,197,1.109429701,0.0,11.421,43668.59147086868,68835.39030970089,25166.798838832205,32721,54.0,2.0,5181.0,197.0,0.1583386815806363,5.2832037287379885,0.10384610040970889,2.43545376606847,-inf,11.139473285702525,10.68438439202925,10.133280898429343,3.9889840465642745
22051.0,748,14.71682012,215.0,4.407,837856.3469325991,1089029.6498570086,251173.3029244095,434051,1463.1,1.0,74330.0,748.0,0.1712471575920802,6.617402977974478,2.6889910655075644,1.4831941858598499,5.3706380281276624,13.900797628226742,13.638601941061381,12.433898429761097,7.288312751384116
22055.0,183,8.23170324,80.0,6.093,505220.4854088601,592848.5234624443,87628.03805358423,242782,824.6,2.0,32067.0,183.0,0.1320814557916155,5.209486152841421,2.107992948319265,1.8071405712663573,4.382026634673881,13.292694204307834,13.132750217743387,11.380856294818138,6.7148984202727995
22057.0,200,3.326661628,21.0,4.98,167183.43710580698,227190.7281393237,60007.291033516725,98115,90.2,3.0,15168.0,200.0,0.15459409876165725,5.298317366548036,1.2019692870248573,1.6054298910365616,3.044522437723423,12.333545155750478,12.026846914353968,11.002221351046897,4.502029427068578
22063.0,147,4.73212234,0.0,10.043,232212.58801623693,348514.4851489661,116301.89713272915,139567,197.5,2.0,18422.0,147.0,0.13199395272521441,4.990432586778736,1.5543737995435607,2.306875874411202,-inf,12.761435072591444,12.355408558732744,11.663944650778948,5.285738584341177
22071.0,570,13.25734757,111.0,7.721,650183.2047316486,833885.5648331705,183702.36010152195,391006,2029.4,1.0,57760.0,570.0,0.14772151833987202,6.345636360828596,2.5845519323202057,2.0439438893266786,4.709530201312334,13.633851459496146,13.38500945559191,12.121072118706545,7.615495461844983
22073.0,180,5.2375891039999996,88.0,6.474,338354.6259454187,383433.10249679897,45078.47655138024,154475,251.8,3.0,22847.0,180.0,0.14790095484706264,5.19295685089021,1.6558612978004392,1.8677941555040527,4.477336814478207,12.856920445190598,12.731849813638489,10.716160173247717,5.528635121610247
22075.0,129,0.7937333609999999,0.0,8.808,32257.0847061458,55967.97007222409,23710.885366078288,23410,29.5,1.0,3143.0,129.0,0.13425886373344725,4.859812404361672,-0.2310076915146375,2.1756603994203787,-inf,10.932534843088055,10.381492978908344,10.073689519824878,3.3843902633457743
22079.0,107,4.426801157,26.0,8.029,270911.53029801865,311095.2413220451,40183.711024026445,130562,99.9,3.0,21375.0,107.0,0.16371532298831207,4.672828834461906,1.4876772367710687,2.083059987202547,3.258096538021482,12.647854386471874,12.50954759009845,10.601216994084753,4.604169685654508
22087.0,129,1.5841100540000002,8.0,4.2780000000000005,73951.42645819376,107820.72567634695,33869.29921815319,46721,95.1,1.0,5340.0,129.0,0.11429549881209734,4.859812404361672,0.4600227695140661,1.453485610660214,2.0794415416798357,11.58822517942585,11.211163757448427,10.430264255256853,4.554928969551344
22089.0,227,1.792901597,8.0,9.844,78713.72183233332,127596.1473096186,48882.42547728527,52879,189.1,1.0,7174.0,227.0,0.13566822368047807,5.424950017481403,0.5838353113545274,2.2868621325288094,2.0794415416798357,11.756625455938707,11.273572775399511,10.797173213671783,5.242275975664412
22093.0,131,0.7132750409999999,0.0,15.26,29882.804491907886,46990.2351832222,17107.430691314312,21037,91.5,1.0,3610.0,131.0,0.1716024147929838,4.875197323201151,-0.3378881811977647,2.725235025856311,-inf,10.757695097047566,10.305038493339907,9.747268191455845,4.516338972281476
22095.0,352,1.464185453,0.0,4.959,63096.362725348044,98069.96443429033,34973.60170894229,43184,215.5,1.0,6144.0,352.0,0.14227491663579103,5.863631175598097,0.3812990830628984,1.6012041075069967,-inf,11.493436425729936,11.052418403846456,10.462348819004443,5.372960909543803
