FIPS,inter_movement,in_movement,out_movement
30003,15890.112425263029,3158.1239337641737,5622.739565730953
30005,7044.982711863541,848.5983074331941,3014.9331158126847
30007,5872.12891860844,2564.988394655013,4021.1513710392987
30009,12206.749065950831,3375.6959527596846,7041.806235618802
30011,987.9615905614754,310.39538222403263,621.7126792629755
30013,154588.2612363388,18393.640344665833,17956.965550819168
30015,5625.223165714675,1164.6135210684263,2713.3116083142936
30017,18878.403413687593,3393.6115149503603,3236.086866337912
30019,1798.9213441741579,316.87286143379373,448.514516390063
30021,13476.087681287265,2813.306790290076,3098.6064671700183
30023,12436.988219709345,2829.978714386974,3709.293218303215
30025,3427.7046453782013,1049.7266480227486,1108.0990238196314
30027,13456.135443166724,2220.103474088855,3798.6324973487135
30029,185888.61398080247,20778.75106814195,21375.835381824076
30031,178995.07701207354,37391.32275351779,24678.577877017804
30033,910.6241718178599,262.21582268060604,300.40709063795197
30035,17083.52960654554,1842.341894191512,4698.273600475185
30037,552.4701413494851,123.86272085348837,340.646169552724
30039,2448.3045463142043,1666.3912699909924,1910.2405615335006
30041,23424.240992781302,3960.4010217866357,5546.874083985475
30043,11832.554311035856,5020.261944961175,12481.54427294239
30045,1701.2186361321276,636.6887735536417,1111.3739446742836
30047,40779.87372306054,5882.123527166083,14514.093328068124
30049,121104.80703446026,22264.60901955485,17938.795572724976
30051,2365.7169492932167,524.1151897277505,1239.8233546475835
30053,25941.12217525706,2166.3388808635664,5459.437741780505
30055,1778.6864380404047,533.8097896233963,837.5730226112963
30057,7480.863805169724,8218.628126458385,4618.668108868996
30059,1928.5823010649924,616.1961466151827,774.8747394237811
30061,3889.911223046324,2806.3902405799768,3616.771382274778
30063,212126.1705045885,39988.57090750492,31014.139847462655
30065,5312.740123330333,1026.4671683488443,2881.919147434713
30067,20838.94126980863,4698.225032721481,6755.778096444614
30069,363.5086667230804,68.55153401591689,166.6794995619568
30071,4886.057627956987,824.9121697138934,1535.3431864756624
30073,6919.317350853361,1350.894063879528,3176.5595494120726
30075,1478.6692256854496,567.8044202825777,398.1622488640882
30077,6185.381022687836,2424.304442611818,2517.8091512733213
30079,1142.5965194589055,244.73974839808236,769.4028275780593
30081,59613.12268749688,6373.384570496885,20949.328052125395
30083,16694.399183736325,3144.281317989843,5859.558416074434
30085,13012.830331627856,1890.491570397191,4135.9536235414
30087,9804.824604955214,1735.2887658663817,3214.761106023463
30089,12718.116015919673,2782.5403780436404,5988.512004987712
30091,4348.673629314292,852.7350022608581,1508.4784762630188
30093,66144.09461586166,13574.120974900161,9438.660059596183
30095,10283.14375349291,2995.920459982955,5317.780927736261
30097,3967.0033685303233,1892.6322505159558,1698.771911372994
30099,6828.244162426087,1560.609683726787,3923.699847780933
30101,5151.982237335475,1598.3575852779961,1752.8929568200015
30103,733.3561408381512,362.9758058577968,213.477521602353
30105,9976.415159478556,1689.0031180201315,2376.6032285097094
30107,2095.6267695433476,469.3932617083957,900.408272123244
30109,936.4963267360902,323.9551693556796,651.4180628468241
30111,309300.93337885645,42357.0354565564,33235.57256768159
31001,56853.1880689365,14608.47841755138,15385.031174666727
31003,7137.651021173334,2498.779148681372,4344.726313646283
31005,374.0888526755589,150.7649053968018,317.741033635984
31007,617.8424326654275,243.18224668713017,909.5150163632821
31009,458.51117424186003,244.8160758017032,408.17985466237013
31011,6655.5945823062675,2731.7266789041414,3512.800916778274
31013,17308.48402959223,2797.1267265708625,4279.519812596372
31015,1897.1397763221464,463.5172318394213,930.3995402757085
31017,3656.3590953017533,813.290877840442,1057.6192779062817
31019,93692.34030567564,31500.37304995483,18007.118089555726
31021,7414.047315867625,2628.2403849175216,5115.124033839674
31023,9757.898881157585,3072.346338646859,7391.176204345579
31025,32922.90838013854,10684.380301754765,27982.249695600625
31027,10761.715796804065,2633.406479114513,6853.387142913304
31029,5128.341054224932,1437.706399427522,2040.2935030432404
31031,8050.484330455702,2505.0545809016025,2374.988472344166
31033,15700.320835899092,6605.408872670339,4556.089128547762
31035,7126.521295362581,2331.582524710571,5872.181505875551
31037,13570.671919986504,4221.088175100037,7886.089147206601
31039,11975.455661788625,4251.203013924177,5766.610518583502
31041,15500.019007462712,3660.8108002178296,5057.746497810664
31043,29003.608737027196,13358.013593598884,15494.799270867734
31045,13754.081355438031,3427.352779629749,3393.7371245041227
31047,38341.74093366924,8947.361022285682,11897.30066928273
31049,1802.7985563733541,2852.0985035299304,1499.4650072777083
31051,5790.6011898362,2285.7704012017934,5692.985753795356
31053,64073.70013812232,21069.468806182496,19584.753016711937
31055,1084370.1302227895,270911.7986682307,190745.7884882362
31057,2251.111304786947,487.20174984242357,1018.4227123891781
31059,6756.652546563935,2166.2242002157013,4350.255723974712
31061,3439.083566011355,855.0902005073133,3145.659101096516
31063,2556.1969526219596,1351.503480292646,1886.348220351508
31065,5876.879347238486,2414.5564442077657,2914.9133657052366
31067,36977.81130715467,8899.162515305714,14052.891912285753
31069,1931.9753548903425,606.3245791644944,1247.1276816830175
31071,1851.0882908623212,989.1208243456888,1054.8004068943071
31073,1636.8029178898146,928.1084572213518,1910.4551993558255
31075,512.2157411165031,192.70361166559184,397.0785051537514
31077,2320.695937128378,868.3459935872253,2399.039833754299
31079,122071.93011635252,38378.90607961004,22325.501199158123
31081,12769.077925960546,5195.168777865665,7941.328366061124
31083,3849.241338640656,1555.718150378785,2934.8206849452336
31085,890.517258245166,420.2868548461828,783.0601339522598
31087,3096.894305602292,1170.047967980546,2174.498337691736
31089,15363.89798295533,3177.8629353119136,4607.139930127341
31091,540.8689000933771,285.3831586630416,637.5764400559673
31093,7780.158034693709,2592.179541932556,6293.020357426864
31095,9575.13333180503,3654.6501755855265,4849.074298807783
31097,6134.064281229113,1847.4055320641764,4403.088950804939
31099,7441.32270158636,2874.341975034064,6035.279608203821
31101,12567.383794208117,5791.984691912866,3664.37185092203
31103,646.9181394109037,237.28713625584533,402.9622596161198
31105,4765.134936733527,1480.2253135349881,2449.622171754191
31107,9330.159286863329,2550.7242319335123,4724.389349405055
31109,637432.3400923272,105980.64554706735,74456.88727377767
31111,67624.0534947072,17885.470311088666,11931.345176338322
31113,696.9245274359588,335.5861378703285,798.8841976970845
31115,456.850455589748,290.0041557361956,536.5079197780781
31117,329.3914587132746,111.00908052029008,450.27802658807593
31119,64779.359975389736,24905.670375012407,15434.683822805902
31121,9199.420032187687,4558.870947961451,7350.437563898545
31123,5564.808723258771,1754.6488314780488,3382.136979849437
31125,4116.772323080736,1438.5796563821427,2973.250592554145
31127,9640.040268754246,3477.0001992245775,5055.859220922751
31129,5251.235689543763,1607.5073376706791,2839.2291135641376
31131,22508.200382449413,8219.096907668487,12031.676160480614
31133,2891.1329696053763,1183.0932826140495,2310.513959274992
31135,3233.8363847854275,935.0193841722213,1588.4353101812687
31137,14771.673312267752,4945.492717506527,6314.764663348248
31139,7861.292157631133,3114.5245510830655,6727.872764636876
31141,63669.902268870035,18192.890195077267,13328.19346523683
31143,5603.366831575687,2085.346674081409,4869.54730924449
31145,18899.12985294877,5312.310167256221,4705.18246505867
31147,10982.113993161855,2343.5900153739253,4756.825194900429
31149,1363.4840598423139,495.0494961303304,897.2035295650542
31151,18480.709326084692,7026.257720471575,10880.823627686257
31153,284336.0747840415,116239.55129338226,146835.88372942794
31155,25297.672959306183,8872.819583941846,22287.355825631188
31157,71146.85058825811,11049.961717452916,10572.429583387373
31159,25194.62808197009,10271.215614374722,13957.105081460322
31161,5854.561904604938,1604.4723368342864,2650.703448433548
31163,3265.6540560020067,998.66099698832,3112.8332704210725
31165,1019.925021428184,354.7409752009121,917.2698103038498
31167,6364.705918376975,2700.767018710136,7863.232506089333
31169,6071.985857721265,2023.5351794329347,3384.2422234445125
31171,559.9281126381918,518.3133310627602,413.553782387697
31173,6634.589454107498,2437.4534847121754,4318.168055477649
31175,5342.589015011258,1943.4036370264253,2494.9684505100045
31177,29196.1698678972,9308.642317886079,19055.40734057431
31179,14315.525401073872,7366.269716558315,7090.805312869293
31181,3927.9465505720104,1236.746292911431,3415.9828890837894
31183,688.446806264648,499.79280210183134,577.7790668832301
31185,21537.12571137654,12021.692387609985,7699.94480383973
32001,41700.83166204938,7660.685024170593,9116.978837421362
32003,4563822.851325161,710479.2061772173,277038.30528347293
32005,69744.08671758139,35007.55246863201,30478.141563779227
32007,91176.50463159899,20447.10693136842,17429.647197246864
32009,740.1351120461719,689.6956646141147,1018.7015052123377
32011,1501.6179056477365,2296.902413289203,1142.41371972991
32013,27717.873885154924,7506.418136810053,5901.40009730546
32015,7160.749936640132,2933.6516419811887,2350.2555935006594
32017,5131.7964063519985,1383.6592460296192,2342.0258465373577
32019,69843.48927565529,17023.884314360475,37521.08503022278
32021,4648.908440718694,2018.989503890149,2462.214869923456
32023,63810.48861370427,14534.615384195155,16233.491555325438
