FIPS,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,HospCt,NursingCt,Hispanic Population,Black Population,Outbreak_date,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
26145,0.08335616951182989,0.08690513626834381,0.08156596286313267,0.19394055106319258,0.19955600479185387,0.18758572926025757,250.2,3.0,10.5,21.1,4.8,86.2,0.19278301886792454,2.34,0.012730607966457023,0.012772536687631028,0.0964727463312369,0.05418238993710692,0.06278825995807127,190800,2.0964360587002095e-05,5.765199161425576e-05,0.0854454926624738,0.19345911949685535,2020-04-06,46.2,-21,0,18,49,0.0002568134171907757
26147,0.09869378379517268,0.10302736607675196,0.0971211959557416,0.2256896658385327,0.2329926956253547,0.21960014667923064,226.1,1.0,9.5,18.3,4.7,99.9,0.18841825815723906,2.4,0.009363801251435636,0.008340812240722494,0.09139120229450787,0.05554893088234371,0.03935683488455287,159337,1.882801860208238e-05,3.138003100347063e-05,0.03422933781858577,0.025474309168617457,2020-04-06,46.4,-21,0,18,19,0.0001192441178131884
26161,0.06687632690360727,0.05352228042765913,0.054287662882051,0.17902151196442,0.1406351268763423,0.1358435438882815,488.4,2.0,4.8,55.2,3.0,127.6,0.13849629208303793,2.45,0.016748301043500294,0.01023282645439033,0.08070616207007168,0.04378064658739551,0.18454670681442623,370963,1.0782746527281696e-05,2.695686631820424e-05,0.048460358580235764,0.12297991983027957,2020-03-24,32.7,-8,0,5,21,5.6609419268228906e-05
26163,0.0883832219443913,0.07190424794605893,0.07029032802212808,0.20850787362741058,0.16515619009499763,0.15814945055696913,2974.4,1.0,14.1,23.3,5.2,82.0,0.15425912527161006,2.52,0.012630759117004287,0.01331609168860358,0.10279418413780088,0.05612657100518675,0.05943121957838933,1753893,9.122563349075458e-06,4.3902336117425634e-05,0.06066504627135179,0.38786573639326916,2020-03-22,33.6,-6,0,3,773,0.00044073384180220803
27003,0.08009658855303306,0.08440919759469388,0.08740937000215206,0.20138806173236792,0.21558321163197186,0.2239209493634854,782.1,1.0,6.1,29.7,2.8,117.1,0.1405035993589834,2.74,0.015293389445837208,0.010180519087766701,0.10807403911105584,0.05782150458010305,0.05370916274981417,353813,5.65270354678884e-06,0.00010174866384219912,0.04740074559159782,0.06863230011333671,2020-04-24,43.7,-37,0,36,38,0.00010740136738898796
27037,0.07872349570729772,0.0796711239670365,0.07512422090148259,0.19007837913256756,0.19096103004706913,0.18159690472776507,709.0,1.0,5.1,41.8,2.5,122.9,0.14169896785082142,2.6,0.018409912016980747,0.014620742178960705,0.10392009834917247,0.06089703659651688,0.05223977076932841,425423,7.051804909466578e-06,8.932286218657666e-05,0.07394287567903005,0.07049454307830089,2020-04-07,44.8,-20,0,19,9,2.1155414728399734e-05
27053,0.061475356839998566,0.0630095567193996,0.06338081369365411,0.15440223657088772,0.15425216844472253,0.15302865382425312,2081.7,1.0,6.8,49.2,2.5,108.2,0.14037166078569002,2.43,0.018869677345588632,0.010887482253848573,0.0972449397663066,0.04589305621282042,0.07703655945397435,1259428,7.940112495513837e-06,0.00020564891363380837,0.06972292183435655,0.13649847391037837,2020-03-30,26.9,-12,0,11,80,6.35208999641107e-05
27109,0.07736308880111233,0.07808982036475526,0.07390814295861103,0.18037111758516697,0.17968095113164445,0.17076363490103194,220.8,3.0,5.6,44.0,2.3,108.1,0.15531396174741005,2.42,0.020860395323688066,0.00934878453003321,0.1094018953524831,0.05648303973073453,0.06428969074143988,156277,1.9196682813209878e-05,0.00010238230833711934,0.05030810675915202,0.06460323656072231,2020-04-05,44.3,-18,0,17,6,3.8393365626419755e-05
27123,0.05621217353374166,0.056986553186186055,0.053730393849621055,0.1474309808982025,0.14721755589424296,0.14027955559825211,3341.6,1.0,9.9,41.9,2.7,89.5,0.14417767761400194,2.56,0.01541774958652151,0.013285836317042584,0.10159938932407626,0.04806891913996474,0.08307918794642045,550210,9.087439341342396e-06,0.0001508514930662838,0.076001890187383,0.126408098725941,2020-04-06,44.3,-19,0,18,22,3.998473310190655e-05
27137,0.06278830103884922,0.06083160859285493,0.05919674056232022,0.14384550139528762,0.13923089686028098,0.1366530832924497,32.0,2.0,5.8,28.7,3.7,76.6,0.19397859367021436,2.26,0.01428256755809646,0.009091182154049481,0.08458403836719165,0.04128578151125885,0.0977252019984581,199754,2.5030787869078967e-05,0.00028034482413368444,0.017721797811307907,0.016405178369394355,2020-04-10,38.1,-23,0,22,11,5.5067733311973725e-05
27145,0.08641028999131677,0.08872776266783398,0.08997328649649441,0.21755897064205698,0.22340311017660697,0.22747651579846284,112.2,3.0,8.0,27.8,2.9,86.6,0.15119681519063646,2.59,0.017939669463002964,0.012495604561209624,0.10020972522228362,0.0552381071984729,0.11970663585673381,159256,6.279198271964635e-06,0.0001444215602551866,0.034585824081981215,0.06996910634450193,2020-05-06,51.1,-49,0,48,12,7.535037926357563e-05
27163,0.07615546015860829,0.07200093474066183,0.07178929534553162,0.19252157867556732,0.1832372780748752,0.185651289925579,619.7,1.0,4.0,43.2,2.5,136.3,0.15009972955351253,2.65,0.0185840332406125,0.014903491884676372,0.11107210234528417,0.0638693523558937,0.05204455229725194,259201,7.716019614121859e-06,9.259223536946231e-05,0.042928075123166966,0.04868422575530187,2020-04-12,44.2,-25,0,24,12,4.6296117684731154e-05
28033,0.14905491100127397,0.14753097902915763,0.15005843766949478,0.36621894542180694,0.36474093156474025,0.3746898564921543,338.7,1.0,10.3,24.1,3.8,152.3,0.12894434645963485,2.87,0.019280113845528322,0.009236212987840726,0.12134548711270818,0.06841720649886539,0.04988983577013313,182001,1.0988950610161482e-05,1.6483425915242224e-05,0.05092279712748831,0.28972368283690747,2020-04-15,61.2,-30,0,27,4,2.1977901220322964e-05
28035,0.09610053840823071,0.09645941376710608,0.09988253257484028,0.2739894374509759,0.2804396746704439,0.2942149672918904,160.7,3.0,13.0,27.6,4.4,87.3,0.1357748280825204,2.61,0.019364038594807825,0.02257583026813796,0.0801215416600032,0.0595314249160403,0.12844501306039768,75036,1.3326936403859481e-05,7.996161842315688e-05,0.029079375233221388,0.37841835918759,2020-04-18,64.4,-33,0,30,21,0.0002798656644810491
28047,0.12364660744530089,0.12712453769313195,0.1234136393487954,0.2961311396080329,0.2985403200718952,0.2887473644187895,326.0,2.0,12.9,22.3,4.5,101.4,0.14954754415678684,2.45,0.019458020808129688,0.014076941688845875,0.10711347689329785,0.04639245100411323,0.047984514880232275,206650,1.4517299782240503e-05,3.387369949189451e-05,0.05563997096540044,0.25675296394870556,2020-04-04,64.4,-19,0,16,6,2.9034599564481007e-05
28049,0.0809049798294162,0.07798468903557795,0.07847848420849665,0.20223126726701393,0.19686791054444003,0.20124699098273977,282.0,2.0,13.0,29.1,4.6,100.1,0.1406288883733682,2.66,0.02029230022987536,0.014037159668473333,0.10971592466836788,0.05222599489634519,0.09448088238395512,237085,1.6871586139991986e-05,6.748634455996794e-05,0.01633591328004724,0.7269207246346248,2020-04-15,64.8,-30,0,27,11,4.639686188497796e-05
28059,0.13068740970288323,0.1324851262140569,0.12753816533208898,0.312473639972122,0.3113614088194795,0.3004559599337547,193.2,2.0,11.1,20.8,5.5,115.7,0.15858093064483483,2.75,0.009094271934783672,0.008354446282376096,0.12856913531132003,0.059206990654466524,0.047272067393929244,143277,1.3958974573727814e-05,3.489743643431953e-05,0.06959944722460688,0.21771114693914584,2020-04-05,65.0,-20,0,17,6,4.187692372118344e-05
28067,0.1325238352596995,0.13961442072337327,0.14003280282621805,0.3385660657684145,0.35544637509990046,0.3563050495902777,97.5,4.0,16.7,20.5,4.8,94.8,0.16910357721914668,2.65,0.013160777669037846,0.015556302128218987,0.08042535166006924,0.06911964476125093,0.05457121572866303,68461,1.4606856458421584e-05,5.8427425833686335e-05,0.044711587619228464,0.2959056981347044,2020-05-06,75.2,-51,0,48,19,0.00027753027271001007
28075,0.14018368078540416,0.14128474125553137,0.13982804109867056,0.334878864380836,0.33247948196100663,0.33075154726973044,114.1,5.0,14.5,20.0,5.0,89.6,0.17355975410597874,2.4,0.00918783276020022,0.024177808462896824,0.09910113254643706,0.05106416877995672,0.052630880146580454,75317,6.638607485693802e-05,0.00011949493474248841,0.022212780647131457,0.44136118007886666,2020-04-07,63.5,-22,0,19,19,0.00025226708445636446
28089,0.1152520252633857,0.11183173070421011,0.11280818490418033,0.28892562989410475,0.28297899676769317,0.29123490350414527,133.2,2.0,8.2,47.7,3.7,169.3,0.13294518602669697,2.56,0.025229574931364195,0.021755183186594716,0.11253431790211114,0.05426488686926063,0.0670169459433873,105630,9.467007478935908e-06,4.733503739467954e-05,0.03135472877023573,0.3831771277099309,2020-04-14,63.3,-29,0,26,11,0.000104137082268295
28121,0.13717449137391693,0.14107539677382824,0.1486934171467186,0.33697649895944914,0.3505277941250183,0.37407292581364393,182.6,2.0,10.5,29.2,3.4,148.2,0.15294797988330236,2.66,0.017368195345089734,0.009376096476978856,0.10818572858052528,0.05702979818325948,0.05618510480695508,153902,1.9492924068563112e-05,6.497641356187704e-05,0.028381697443827892,0.2122584501825837,2020-04-21,63.8,-36,0,33,6,3.8985848137126225e-05
29077,0.12652529213916977,0.10815792422757274,0.11162165561270804,0.32808137762355144,0.27212459645669773,0.27572216939789895,407.5,2.0,8.4,30.2,2.6,82.3,0.16471809346985336,2.18,0.016555735587809112,0.014767592824135131,0.08203875679545633,0.04089434542670499,0.11882928032392104,291923,1.3702243399800632e-05,0.00012332019059820568,0.03852043175768953,0.034080904896154125,2020-03-24,42.3,-1,0,5,8,2.7404486799601264e-05
29095,0.10082598468549202,0.10518386936015205,0.1033477358603339,0.2420552700458513,0.24958655887448547,0.24405510726010163,1115.3,1.0,9.7,30.9,3.7,102.7,0.14944160204024806,2.38,0.01946003681242655,0.01275583422698902,0.10550230113364567,0.04855870354001888,0.05564416748654519,700307,1.856328724402298e-05,0.00012708712036292653,0.09105720776745056,0.238431145197749,2020-04-03,56.9,-11,0,15,12,1.7135342071405826e-05
29099,0.11922251817815387,0.11449642104163893,0.11356005269897586,0.2882712303453388,0.2767084662853271,0.2766438342643952,333.1,1.0,11.2,20.2,3.1,119.7,0.14992845903889956,2.59,0.02065550241367168,0.010412441441160346,0.10625504241197788,0.05383624474586244,0.04936103446892537,224347,4.457380753921381e-06,0.00012034928035587728,0.020379144806928554,0.011549073533410297,2020-04-11,57.4,-25,0,23,10,4.4573807539213804e-05
29183,0.10902187831257779,0.11365921881676598,0.11224060346265254,0.2571020236383404,0.26501355987279707,0.2608600659777817,643.2,1.0,5.3,37.8,2.5,150.8,0.15225886938789826,2.61,0.020424267627297824,0.011576173274346038,0.10515253693803829,0.05526551798427785,0.06210199858711064,399182,1.2525614882434578e-05,0.00010772028798893738,0.03350351468753601,0.051044385768897395,2020-04-02,56.4,-10,0,14,26,6.513319738865981e-05
29189,0.08276584967074413,0.08198868973284815,0.08417379379719328,0.20900801949957118,0.1995508421083553,0.2023660138867096,1967.2,1.0,6.7,43.2,3.0,123.1,0.18076222860839866,2.4,0.018328995079969306,0.011434933722522305,0.09745071192493067,0.05299489941772114,0.06167441533886022,996945,1.10337079778724e-05,0.00016650868402971077,0.029613469148247897,0.24862956331593017,2020-03-28,41.8,-10,0,9,119,0.00011936465903334687
32003,0.09329701337173846,0.07587099828704348,0.07746136757803926,0.204057106061769,0.16165597490488925,0.1634468367340995,247.3,1.0,14.3,23.9,4.8,97.3,0.14728673486442972,2.73,0.012300332445050674,0.011108387661668714,0.10430950773128546,0.05414969302940832,0.05161658631495035,2231647,7.169592681996749e-06,1.702778261974228e-05,0.3144610236296332,0.1282868661575957,2020-03-23,53.6,-7,0,4,101,4.525805380510448e-05
32031,0.06966806691113431,0.07280811129566324,0.07438518838886,0.1553323548492475,0.15951146344717795,0.1616385160782726,66.9,2.0,11.7,30.5,3.6,108.3,0.1635286160584882,2.47,0.012756181090104887,0.010868841723297584,0.09608038906244967,0.049060087818179866,0.06641974513403545,465735,1.0735718810052928e-05,2.1471437620105855e-05,0.2483579718080024,0.02707762998271549,2020-03-31,37.4,-15,0,12,18,3.864858771619054e-05
34001,0.07698857321543615,0.07966052799699462,0.07584379573122325,0.17480676834213943,0.1789313580225651,0.17102071417538078,494.1,2.0,13.1,27.4,5.9,74.4,0.17937376850306486,2.67,0.01462538004513448,0.008510750520854917,0.10022642589920468,0.04788851255891406,0.06970602307961828,265429,1.1302457531015827e-05,8.288468856078273e-05,0.19221336025829883,0.17130004634007587,2020-04-07,56.0,-20,0,19,35,0.00013186200452851797
34003,0.09169258869053466,0.06829718687832134,0.0645443905635089,0.2257656274878585,0.16349573056793787,0.1507010079849391,3884.5,1.0,7.8,48.3,3.4,122.5,0.17197328470831394,2.72,0.016931926396296756,0.012365857720574105,0.09486042370384289,0.05389711879678699,0.06336661357201727,936692,6.405520704778092e-06,5.764968634300282e-05,0.20578802850883748,0.0728777442318286,2020-03-21,38.8,-3,0,2,435,0.00046440025109641163
34005,0.07667139880578171,0.08040140642681372,0.08218702448737655,0.18311758585208013,0.18919452491718222,0.1918663766226768,561.9,1.0,6.4,37.5,3.8,103.3,0.16929436171932535,2.6,0.018354947640687586,0.013163921470012394,0.09284572413916979,0.04997485316041887,0.05891769798645663,445384,6.735760602087188e-06,7.184811308893e-05,0.08330115136601225,0.18171510426957413,2020-04-01,56.6,-16,0,13,68,0.00015267724031397625
34007,0.0692046250421885,0.07243503817107877,0.0739739673749826,0.1680389548409853,0.17270307244926536,0.17495871302977903,2321.5,1.0,11.6,31.8,4.6,82.1,0.15659918197989264,2.65,0.017147263340156742,0.010416543411467269,0.1092179112483681,0.04663779536875984,0.06860877419253054,507078,9.86041595178651e-06,7.691124442393478e-05,0.17242514958250998,0.2157715381065635,2020-03-31,41.8,-13,0,12,81,0.00015973873841894145
34009,0.07390881590319792,0.07807599703667117,0.07504784541301396,0.17743471416224224,0.18484303617730583,0.17954685763674527,386.9,3.0,8.8,31.5,8.4,76.0,0.2656222990492653,2.3,0.007443820224719101,0.006946845289541918,0.07319576490924806,0.03993085566119274,0.04081676750216076,92560,1.0803802938634399e-05,0.0001296456352636128,0.07886776145203112,0.04876836646499568,2020-04-06,55.9,-19,0,18,18,0.0001944684528954192
34011,0.0727173629168701,0.07282807407996185,0.0698970670058024,0.16771511084363802,0.16730633116453003,0.16112306539339366,324.4,3.0,22.1,14.7,6.5,63.3,0.15269718888270672,2.76,0.014048962721564263,0.012618233844686431,0.11283549267413825,0.054844606946983544,0.05069151895715762,150972,6.623744800360332e-06,6.623744800360331e-05,0.3141377209018891,0.2185438359430888,2020-04-09,57.0,-22,0,21,12,7.948493760432397e-05
34013,0.07291936276440514,0.05708216089364598,0.054684230353519034,0.19828096361636754,0.1475085868759276,0.13687763346789036,6211.5,1.0,14.3,34.8,5.2,76.9,0.13570452394259827,2.68,0.024619670479027016,0.015078141508714412,0.10373396251658296,0.052574062195614474,0.06492265872435347,799767,8.75254917994866e-06,6.0017480091076524e-05,0.23546482913148453,0.4189095073940285,2020-03-21,39.1,-3,0,2,412,0.0005151500374484068
34015,0.0817349361915743,0.0858148810504271,0.08544794338423889,0.20078059431646156,0.20846201888760776,0.20688715281863032,895.3,1.0,7.1,31.9,4.2,99.4,0.15828666337231648,2.83,0.015854060286608466,0.009783533739636523,0.10221407785647614,0.054446000109811675,0.07574603305331357,291408,6.863229561302367e-06,7.549552517432603e-05,0.0639618678965574,0.1122412562455389,2020-04-03,57.7,-16,0,15,30,0.0001029484434195355
34017,0.04870735459839105,0.046664745171980465,0.04710056805947561,0.12546754551100314,0.1162675092505389,0.11454640504755806,13731.4,1.0,15.8,40.9,3.9,89.7,0.11821418481468388,2.53,0.01876309977945777,0.009216623943697388,0.08678210989836715,0.0387450244874353,0.06713003708245262,676061,8.874938799901192e-06,2.8103972866353776e-05,0.42904116640362333,0.14843630974128075,2020-03-28,40.6,-12,0,9,434,0.0006419539065261863
34019,0.07001848801486373,0.07070462933477512,0.06833979001097368,0.1709081807747555,0.17155423036478892,0.16653073661108045,300.0,1.0,4.9,52.0,3.3,137.4,0.18526388376605674,2.53,0.012861426944849817,0.015459371040941675,0.0850265407251792,0.061196016485719325,0.051100918902448805,124714,8.018345975592154e-06,4.811007585355293e-05,0.06819603252241127,0.02887406385810735,2020-04-09,53.5,-22,0,21,29,0.0002325320332921725
34021,0.058465772284452634,0.061574889412622735,0.06281104208829452,0.1422707429316211,0.14670524750673797,0.14787669531579256,1632.2,2.0,12.0,42.0,3.7,97.8,0.15142870276979323,2.66,0.013531236226072238,0.008206894873327186,0.09936967802472074,0.04894392000237959,0.08456211416101739,369811,1.0816335912128087e-05,7.57143513848966e-05,0.1813980654983221,0.21489896190216085,2020-04-01,55.6,-16,0,13,145,0.00039209217681464314
34023,0.06396541200231758,0.06151766720416269,0.06325533184280781,0.16061982215281356,0.14962356625879528,0.15092001353353557,2621.6,1.0,10.2,42.7,3.6,107.2,0.14969295576031869,2.8,0.018918023105154367,0.013202600987121619,0.09409595207819835,0.050299812579472934,0.08566263099851149,829685,7.231660208392342e-06,5.1826898160145116e-05,0.21591929467207435,0.1173674346288049,2020-03-28,40.0,-10,0,9,313,0.0003772516075378005
34025,0.11741466447238035,0.08767488880274828,0.08306582996856177,0.2817367969213777,0.20525302116713778,0.19014086288055718,1344.7,1.0,6.8,44.9,3.7,121.3,0.1757468367468464,2.6,0.017115847005088888,0.010042584420475285,0.09889048754816095,0.05703351068794922,0.05512316650411842,621354,8.046942644611606e-06,9.173514614857232e-05,0.11052797600079825,0.07561229186582849,2020-03-21,40.0,-3,0,2,115,0.00018507968082606693
34027,0.07066706632797587,0.06822285029812729,0.07089064734726251,0.17477647679093167,0.16346663020768898,0.166983948414786,1069.8,1.0,5.7,53.6,3.3,137.4,0.17064188997790494,2.67,0.019104542842574682,0.009546201348365532,0.09754000178055472,0.058810913181770355,0.06607072039625436,494228,8.093430562412489e-06,8.700437854593426e-05,0.1371128305154706,0.037658732406905315,2020-03-28,36.2,-10,0,9,255,0.0005159561983537962
34029,0.07843049494521862,0.07520888355541668,0.0788094521812242,0.18059651098156812,0.1699018913907612,0.17660760616560575,917.0,1.0,8.2,29.2,4.3,83.7,0.2254662586782038,2.6,0.01671234652647465,0.0135942597951304,0.10607977049817918,0.05248225300049364,0.05384683146874185,601651,6.6483725615016015e-06,9.141512272064702e-05,0.09450994014802601,0.035472391801891795,2020-03-28,40.1,-10,0,9,212,0.00035236374575958485
34031,0.05854273282299748,0.05370759855471067,0.055365480518964456,0.1519114888012784,0.13360070618221656,0.13524567364049989,2715.3,1.0,16.6,28.1,5.1,88.0,0.14546303471021835,2.92,0.018296874689555143,0.015779539448848624,0.10460153781963402,0.05642645685561582,0.05908485823846139,503310,7.947388289523356e-06,5.5631718026663486e-05,0.4228467544853073,0.15045002086189427,2020-03-27,36.4,-14,0,8,221,0.0004390932029961654
34033,0.07182674689503,0.07483302871198794,0.07172520644656348,0.1864750404450438,0.19130106400699146,0.1837437164716862,199.1,1.0,12.3,20.9,5.4,78.9,0.1858737840816522,2.55,0.013992045617902151,0.007874518823773699,0.10922101362467455,0.04937147603303145,0.04993051895155494,62607,3.194530962991359e-05,0.00012778123851965435,0.09484562429121345,0.14701231491686234,2020-04-07,57.8,-20,0,19,8,0.00012778123851965435
34035,0.06204586592400485,0.06064259055073275,0.06285836797305433,0.15835960430481574,0.1494291995161655,0.15256100990963473,1071.7,1.0,5.3,54.5,3.4,146.4,0.15586839149182882,2.75,0.022004203355437187,0.010016185334154678,0.1032237803625998,0.05941165102486985,0.07266188353806573,331164,3.0196518945295987e-06,9.662886062494716e-05,0.14984418596224228,0.10379147491877136,2020-03-28,38.8,-10,0,9,146,0.0004408691766013214
34037,0.07515881301916713,0.07991939877819751,0.08250515172084218,0.1831044863346229,0.19114634539815117,0.19515104104838407,287.6,1.0,5.2,34.9,4.0,112.8,0.17302679706532006,2.58,0.01543334824821199,0.012478781809529898,0.09079609940411508,0.05186116378667462,0.058757519584656144,140799,7.102323169908878e-06,7.102323169908878e-05,0.08642106833145122,0.025078303112948244,2020-04-01,50.4,-14,0,13,76,0.0005397765609130746
34039,0.05641283727069127,0.05626846136498203,0.057489128929475705,0.1445022346267179,0.13967178544102105,0.14023341795365585,5216.1,1.0,13.8,35.1,4.3,98.7,0.14380352179935385,2.87,0.021759036101400012,0.014584270347467239,0.1036094232412954,0.052484737495677045,0.059722219733472866,558067,7.167598155776994e-06,5.9132684785160206e-05,0.3233303528071002,0.23674935088439203,2020-03-29,39.7,-11,0,10,372,0.0006665866284872605
34041,0.07111254866953066,0.07430788989983157,0.07643429090030023,0.1813140064257961,0.18618129712486814,0.18973182632793711,304.5,2.0,8.8,31.8,3.8,94.9,0.181794117925108,2.49,0.016874805018009247,0.006456858166554798,0.09086869794571702,0.0606925760311593,0.06058858563609034,105779,1.8907344557993554e-05,8.508305051097099e-05,0.09715539001124987,0.0542546252091625,2020-04-01,51.8,-16,0,13,55,0.0005199519753448226
35001,0.06363826949254112,0.06614084426405316,0.06727925846580453,0.1449351671165106,0.14830873346920917,0.14963479605052257,570.8,2.0,11.2,33.9,4.5,108.4,0.16386597338150377,2.48,0.015145108081467391,0.0098629587992356,0.09770429099117284,0.04935899608222177,0.07637236426644428,678701,7.367014340630115e-06,2.7994654494394438e-05,0.5034632334415302,0.03445699947399518,2020-03-31,46.2,-15,0,12,24,3.536166883502456e-05
35031,0.03090824654664743,0.02865245143568563,0.02938165721399917,0.07865343951939609,0.07421002707349367,0.07717724245598087,13.1,5.0,24.6,11.6,7.1,71.7,0.12406971918660949,3.34,0.013625674367132383,0.018688615299488173,0.13581408216904137,0.06601189652787384,0.044017153133213444,72290,4.149951583898188e-05,2.7666343892654586e-05,0.14412781850878406,0.006529257158666482,2020-04-17,48.2,-32,0,29,36,0.0004979941900677826
35043,0.06175184722701926,0.057442880857424286,0.056402293523364753,0.155798802069957,0.14404041119681812,0.14301999600493184,35.5,2.0,10.3,30.0,5.0,120.3,0.1774085783756604,2.67,0.009429738460796672,0.00912666432473016,0.11208232595623334,0.05890659117365459,0.057019265871785865,145179,1.3776097093932319e-05,2.0664145640898478e-05,0.39370019079894475,0.02664985982821207,2020-04-11,49.7,-26,0,23,17,0.0001170968252984247
35045,0.06367238241473505,0.05929731600900718,0.059583503274873446,0.13818846316866998,0.12924582515043395,0.13076358875404007,23.6,3.0,15.8,15.2,5.8,98.3,0.1494285965627824,2.82,0.014019177402973378,0.012731620322609022,0.11751157601784985,0.061050998456530954,0.052749854050206726,125043,7.997248946362451e-06,3.9986244731812255e-05,0.20524139695944596,0.007813312220596115,2020-04-14,51.7,-29,0,26,62,0.000495829434674472
35049,0.04382459120023762,0.04525072544345349,0.046319374100335875,0.1052002490498785,0.11003177861217527,0.11471669624292646,75.5,3.0,11.1,40.9,4.1,127.0,0.24314256011089194,2.35,0.010362797888788185,0.012548648504558299,0.08435517406834782,0.047735512075491815,0.047828810577384445,150056,1.3328357413232393e-05,1.3328357413232393e-05,0.5108026336834248,0.011902223170016527,2020-05-14,52.4,-59,0,56,3,1.999253611984859e-05
36001,0.052984693129979776,0.05490276158132382,0.052478371434990574,0.13093102256515549,0.13317632786760186,0.12648506688237474,581.9,2.0,7.3,41.3,3.7,95.4,0.16955427410400598,2.28,0.013047144899175233,0.009172400095077771,0.07888524568812537,0.05177180032365515,0.11241318455181576,307117,1.3024352282680542e-05,7.489002562541311e-05,0.061009322180146326,0.1412914296505892,2020-04-04,47.5,-17,0,16,31,0.0001009387301907742
36007,0.06664813176377987,0.06313668695816156,0.06500086090400138,0.15537565602002965,0.14622473097681674,0.14890434126681834,284.2,2.0,9.5,28.3,4.9,75.3,0.19066153950505846,2.41,0.011123923217798277,0.01565280002504448,0.08142586573028139,0.04578965767326345,0.10008922096014275,191659,1.565280002504448e-05,0.00010956960017531137,0.04341564966946504,0.06246510729994417,2020-03-28,30.7,-12,0,9,9,4.695840007513344e-05
36027,0.05620648766114825,0.05891948837222876,0.06004082633196273,0.13429718301227708,0.1370408253592124,0.13727355587915716,373.9,1.0,9.5,35.2,3.7,117.7,0.17579106489898474,2.56,0.012454122661872954,0.009645306041849665,0.07999509733826324,0.05507323350969297,0.08270517979830995,293718,1.0213878618266501e-05,7.830640274004317e-05,0.12484764297727753,0.11877038519940895,2020-03-31,35.5,-15,0,12,28,9.532953377048733e-05
36029,0.06780471612991112,0.06324952046688796,0.06567293146835376,0.14998525170653831,0.13800333114167015,0.1419521304100181,881.4,1.0,8.6,33.7,4.4,83.3,0.17945916089588232,2.28,0.01396404771457369,0.008852703923698434,0.09098974795562557,0.048202766279700646,0.07196763359243422,919719,1.08728861750165e-05,7.937206907762045e-05,0.05698370915464397,0.13971876192619703,2020-03-27,30.3,-9,0,8,107,0.00011633988207267655
36053,0.04831354110964253,0.048807926306337214,0.0458920625952196,0.128510891608568,0.12684007143361617,0.12021430084852644,112.2,2.0,8.8,27.0,4.8,87.4,0.18299314923370294,2.5,0.011088353697295007,0.01361678084610495,0.08251995197400946,0.04822374461473268,0.09004873225510276,70795,1.4125291334133766e-05,7.062645667066883e-05,0.02336323186665725,0.019210396214421922,2020-04-08,44.2,-21,0,20,5,7.062645667066883e-05
36055,0.08057684752020175,0.06858046784899441,0.07151717481978205,0.18033935964664852,0.15183966037867994,0.15611763605767437,1132.6,1.0,9.7,37.7,4.3,89.0,0.1724626047511428,2.37,0.015290771124645441,0.011745865848501092,0.0900570255658784,0.05153446450650124,0.08252814239959917,742474,5.387394036693541e-06,9.427939564213697e-05,0.0903250484192039,0.16240434008463597,2020-03-24,31.4,-6,0,5,56,7.542351651370957e-05
36059,0.11294212349689502,0.08449033649296028,0.07119772293995592,0.2727716784346811,0.19991647386348135,0.1645308711738178,4704.8,1.0,8.8,45.2,3.5,170.4,0.17763039232358838,2.99,0.016726997525661782,0.011069369076882643,0.09557821551699387,0.052478644937250754,0.07173225024901664,1358343,8.098101878538779e-06,4.711622911149835e-05,0.17231362034478773,0.1298692598261264,2020-03-19,39.7,-3,0,0,633,0.00046600895355591334
36061,0.06184674605274825,0.045872490671136947,0.03248881865276158,0.22108144553762257,0.15758342735363073,0.10377112978818265,69468.4,1.0,13.0,60.8,3.7,125.1,0.16510212740091643,2.08,0.014014849871154988,0.005455267725629198,0.0635868707638787,0.02912198125991204,0.08411120273150198,1628701,9.209793571686884e-06,1.4735669714699015e-05,0.2585017139425837,0.17933985427650626,2020-03-14,40.7,2,5,0,5077,0.003117208130896954
36063,0.06466632406242637,0.06435166673342245,0.0616188661338424,0.1476574491643421,0.14621620318920647,0.14050383189491603,414.4,1.0,8.8,23.8,5.2,81.3,0.1906022344404157,2.3,0.012997010925092548,0.009589750656978705,0.08322839098430379,0.05452566850256376,0.051664900467132055,210433,2.376053185574506e-05,8.55379146806822e-05,0.031183322007479815,0.07346281239159258,2020-04-09,44.4,-24,0,21,21,9.979423379412925e-05
