	Hosp_diff	Beds_diff	Nurse_diff	area_diff	hispanic_diff	black_diff	TWOwk_prior_intra_diff	TWOwk_prior_inter_diff	TWOwk_onset_intra_diff	2wk_onset_inter_diff	RUCC_diff	elderly_diff	death_diff	More_Deaths
198	0.15806370277959203	-1.13786831958578	0.4528866242848574	0.021480206830601936	-0.6296366790021256	-1.43037056917378	-0.549327133844667	-0.7799656585818171	-0.45616206869167353	-0.680540212449537	-0.027119968931371054	0.8625423854775462	0.5233784882622894	0.0
628	0.10685826161726425	-0.91431281976766	0.333068016617641	-0.13300210439927937	-0.34592613414472745	-1.8131220067043055	-1.2475242295718945	-1.3072312702146305	-1.2349853601409255	-1.3003588085794928	-0.027119968931371054	1.422059788352398	0.050587774522939014	0.0
409	-0.10668927911487774	0.40578278386666544	-0.16662436802893424	-0.0682013403091628	2.2154963705868975	0.3039575607850821	0.17333591481630745	0.23670150846517757	0.17485209095126447	0.23365931247678579	-0.027119968931371054	-0.11590643837980397	-0.056133241400026346	1.0
1383	-0.4236709185003526	0.17312188816814772	-0.9083482517630267	0.19528210317176747	-1.0911605314155455	1.575006880483424	0.6781517144365228	0.6405101474383514	0.6663886514228037	0.6232262385104624	-1.0332410141215762	-0.3476130727233607	-0.20206111722134906	1.0
716	0.2496323722658643	-1.5568745215647912	-0.28790508099005685	0.36467139966287926	0.022834746822610615	-0.028169336505289508	0.00976915778693805	0.007276018281617008	0.014317616969598167	0.015008247657645546	-0.5301804915264737	0.7962937239287093	0.12600901991392388	0.0
1555	-0.2567772109877785	0.7637492317119666	-0.5178239010561684	-0.2606865480004627	1.4034039532974971	0.9108286020890206	0.8656816399647187	0.8869670001844072	0.8159134107322333	0.8345677594532955	-1.0332410141215762	-0.7579655461991938	-0.3455343540513169	1.0
174	-0.2429482866122909	-0.5746392133345024	-0.48546479181710567	0.08660323944909312	1.7070473469725949	0.21727231277282477	1.2269235877579499	1.2443830750803924	1.2303872718288833	1.2755340029631133	-0.5301804915264737	-2.4215074077461956	-0.26215648153786525	1.0
1407	-0.08796678541830466	0.5776672045171899	-0.12281450962599479	0.13134072182398354	-0.15019950034190288	-0.48269472502794786	0.2977114920133385	0.3028330089697186	0.2637889479134071	0.27482609892017545	-0.027119968931371054	0.40268794422486104	0.3058761434008246	0.0
1193	-0.03789931033436055	-0.01225842572565635	-0.07993395633454409	0.004267762097152137	0.07241416606916933	-0.06392730650282251	0.021154046715597806	0.013423446970475848	0.025101940084238418	0.01985359710589925	0.9790010762588341	-0.3704118742035693	0.0778624570119526	0.0
839	-0.3176378706605889	-0.04717449589984845	0.6351431680797665	-0.1585274245056769	-0.6978994193740241	-0.21793571620935107	0.07116376059588075	0.11460182089541551	0.06483979752116957	0.08985996989682109	-0.027119968931371054	-0.3957493310333142	0.09328452828393417	0.0
