FIPS,1 Month Prior Intra-Mobility,1 Month Prior Inter-Mobility,2wk Prior Intra-Mobility,2wk Onset Intra-Mobility,2wk Post Intra-Mobility,2wk Prior Inter-Mobility,2wk Onset Inter-Mobility,2wk Post Inter-Mobility,Density per square mile of land area - Population,Rural-urban_Continuum Code_2013,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,Unemployment_rate_2018,Med_HH_Income_Percent_of_State_Total_2018,Total_age65plus,Total households!!Average household size,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school preschool,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Elementary school (grades 1-8),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,POP_ESTIMATE_2018,Area in square miles - Land area,NursingCt,HospCt,Hispanic Population,Black Population,Outbreak Month Temp AVG / F,Time from outbreak to intervention,Time from outbreak to national intervention,Time from national intervention to outbreak,Deaths,normalized_deaths
29095.0,0.12302539151706739,0.184007054865122,0.10334773586033397,0.10416380652648467,0.10334773586033397,0.1407073713997677,0.14319107803536735,0.1407073713997677,1115.3,1.0,9.7,30.9,3.7,102.7,0.14944160204024806,2.38,0.01946003681242655,0.01275583422698902,0.10550230113364567,0.04855870354001888,0.05564416748654519,700307.0,604.46,1.285150655355437e-05,0.00021704766623780714,0.09105720776745056,0.238431145197749,56.9,-11,6,0,12,1.7135342071405826e-05
29099.0,0.12401337468933661,0.18436822040346917,0.1135600526989757,0.11492846859042956,0.1135600526989757,0.1630837815654192,0.16195001493222552,0.1630837815654192,333.1,1.0,11.2,20.2,3.1,119.7,0.14992845903889956,2.59,0.02065550241367168,0.010412441441160346,0.10625504241197788,0.05383624474586244,0.04936103446892537,224347.0,656.63,4.011642678529242e-05,0.0006775218745960498,0.020379144806928554,0.011549073533410297,57.4,-25,0,2,10,4.4573807539213804e-05
29183.0,0.13645097080672824,0.19783099295201534,0.11224060346265263,0.11311829119120026,0.11224060346265263,0.14861946251512917,0.15092113371845423,0.14861946251512917,643.2,1.0,5.3,37.8,2.5,150.8,0.15225886938789826,2.61,0.020424267627297824,0.011576173274346038,0.10515253693803829,0.05526551798427785,0.06210199858711064,399182.0,560.44,2.2546106788382242e-05,0.0003807786924260112,0.03350351468753601,0.051044385768897395,56.4,-10,7,0,26,6.513319738865981e-05
29189.0,0.10883732660420485,0.17047944327062076,0.08417379379719332,0.0809682150398037,0.08417379379719332,0.11819222008951648,0.11662228106866478,0.11819222008951648,1967.2,1.0,6.7,43.2,3.0,123.1,0.18076222860839866,2.4,0.018328995079969306,0.011434933722522305,0.09745071192493067,0.05299489941772114,0.06167441533886022,996945.0,507.8,9.027579254622873e-06,0.0001524657829669641,0.029613469148247897,0.24862956331593017,41.8,-10,12,0,119,0.00011936465903334687
32003.0,0.10863776522771881,0.13298084969787516,0.07746136757803945,0.07749727955566942,0.07746136757803945,0.08598546915606008,0.08810024294036782,0.08598546915606008,247.3,1.0,14.3,23.9,4.8,97.3,0.14728673486442972,2.73,0.012300332445050674,0.011108387661668714,0.10430950773128546,0.05414969302940832,0.05161658631495035,2231647.0,7891.43,4.032895883623172e-06,6.811113047896913e-05,0.3144610236296332,0.1282868661575957,53.6,-7,17,0,101,4.525805380510448e-05
32031.0,0.09221804551638035,0.11557455266560233,0.07438518838885996,0.07286347693124072,0.07438518838885996,0.08725332768941266,0.08708983802867659,0.08725332768941266,66.9,2.0,11.7,30.5,3.6,108.3,0.1635286160584882,2.47,0.012756181090104887,0.010868841723297584,0.09608038906244967,0.049060087818179866,0.06641974513403545,465735.0,6302.37,1.932429385809527e-05,0.000326365851825609,0.2483579718080024,0.02707762998271549,37.4,-15,9,0,18,3.864858771619054e-05
34001.0,0.091163900165931,0.12553714929416152,0.0758437957312234,0.07938603974266979,0.0758437957312234,0.09517691844415757,0.09902782718865347,0.09517691844415757,494.1,2.0,13.1,27.4,5.9,74.4,0.17937376850306486,2.67,0.01462538004513448,0.008510750520854917,0.10022642589920468,0.04788851255891406,0.06970602307961828,265429.0,555.7,3.390737259304748e-05,0.0005726578482381353,0.19221336025829883,0.17130004634007587,56.0,-20,2,0,35,0.00013186200452851797
34003.0,0.09837568195918647,0.14889886048836865,0.06454439056350891,0.07084734668081173,0.06454439056350891,0.08615661742143019,0.09974440447263958,0.08615661742143019,3884.5,1.0,7.8,48.3,3.4,122.5,0.17197328470831394,2.72,0.016931926396296756,0.012365857720574105,0.09486042370384289,0.05389711879678699,0.06336661357201727,936692.0,233.01,9.608281057167137e-06,0.00016227319118771165,0.20578802850883748,0.0728777442318286,38.8,-3,19,0,435,0.00046440025109641163
34005.0,0.09974814670358298,0.15077749922378375,0.0821870244873765,0.080061892017418,0.0821870244873765,0.10967935213530033,0.10879071286158214,0.10967935213530033,561.9,1.0,6.4,37.5,3.8,103.3,0.16929436171932535,2.6,0.018354947640687586,0.013163921470012394,0.09284572413916979,0.04997485316041887,0.05891769798645663,445384.0,798.58,2.0207281806261562e-05,0.00034127853717241753,0.08330115136601225,0.18171510426957413,56.6,-16,8,0,68,0.00015267724031397625
34007.0,0.09062736473903994,0.1426900792383026,0.07397396737498255,0.07214260640656586,0.07397396737498255,0.1009847456547965,0.10012717119316102,0.1009847456547965,2321.5,1.0,11.6,31.8,4.6,82.1,0.15659918197989264,2.65,0.017147263340156742,0.010416543411467269,0.1092179112483681,0.04663779536875984,0.06860877419253054,507078.0,221.26,1.7748748713215717e-05,0.00029975664493430993,0.17242514958250998,0.2157715381065635,41.8,-13,9,0,81,0.00015973873841894145
34009.0,0.08533059636992221,0.12963544882084163,0.07504784541301394,0.07810995184590687,0.07504784541301394,0.10449901222373131,0.10743301642178046,0.10449901222373131,386.9,3.0,8.8,31.5,8.4,76.0,0.2656222990492653,2.3,0.007443820224719101,0.006946845289541918,0.07319576490924806,0.03993085566119274,0.04081676750216076,92560.0,251.42,9.72342264477096e-05,0.0016421780466724287,0.07886776145203112,0.04876836646499568,55.9,-19,3,0,18,0.0001944684528954192
34011.0,0.07899042774251451,0.10795114325835255,0.0698970670058024,0.07350511542348448,0.0698970670058024,0.09122599838759107,0.09519030965060672,0.09122599838759107,324.4,3.0,22.1,14.7,6.5,63.3,0.15269718888270672,2.76,0.014048962721564263,0.012618233844686431,0.11283549267413825,0.054844606946983544,0.05069151895715762,150972.0,483.7,5.9613703203242984e-05,0.0010068092096547703,0.3141377209018891,0.2185438359430888,57.0,-22,0,0,12,7.948493760432397e-05
34013.0,0.076060474041636,0.1372567974708346,0.05468423035351908,0.05889447444425327,0.05468423035351908,0.0821934031143713,0.09445045512362613,0.0821934031143713,6211.5,1.0,14.3,34.8,5.2,76.9,0.13570452394259827,2.68,0.024619670479027016,0.015078141508714412,0.10373396251658296,0.052574062195614474,0.06492265872435347,799767.0,126.21,1.1253277517076848e-05,0.00019005535362174233,0.23546482913148453,0.4189095073940285,39.1,-3,19,0,412,0.0005151500374484068
34015.0,0.10549597618655425,0.1657977818042058,0.08544794338423894,0.08539450823979747,0.08544794338423894,0.12143920943439131,0.12228387690111459,0.12143920943439131,895.3,1.0,7.1,31.9,4.2,99.4,0.15828666337231648,2.83,0.015854060286608466,0.009783533739636523,0.10221407785647614,0.054446000109811675,0.07574603305331357,291408.0,322.01,3.088453302586065e-05,0.0005216054466589798,0.0639618678965574,0.1122412562455389,57.7,-16,6,0,30,0.0001029484434195355
34017.0,0.06348214140439991,0.10867459762189682,0.04710056805947555,0.04614038420455299,0.04710056805947555,0.06744583698808243,0.06919472820182956,0.06744583698808243,13731.4,1.0,15.8,40.9,3.9,89.7,0.11821418481468388,2.53,0.01876309977945777,0.009216623943697388,0.08678210989836715,0.0387450244874353,0.06713003708245262,676061.0,46.19,1.3312408199851788e-05,0.0002248317829308302,0.42904116640362333,0.14843630974128075,40.6,-12,12,0,434,0.0006419539065261863
34019.0,0.07697451769648957,0.12057965768535528,0.06833979001097368,0.07122238538919905,0.06833979001097368,0.09819094660010665,0.10150137801003015,0.09819094660010665,300.0,1.0,4.9,52.0,3.3,137.4,0.18526388376605674,2.53,0.012861426944849817,0.015459371040941675,0.0850265407251792,0.061196016485719325,0.051100918902448805,124714.0,427.82,4.811007585355293e-05,0.0012187885882900076,0.06819603252241127,0.02887406385810735,53.5,-22,0,0,29,0.0002325320332921725
34021.0,0.07888825063922626,0.12320772348191751,0.06281104208829456,0.06141882513731907,0.06281104208829456,0.08506565322749811,0.08529337572821954,0.08506565322749811,1632.2,2.0,12.0,42.0,3.7,97.8,0.15142870276979323,2.66,0.013531236226072238,0.008206894873327186,0.09936967802472074,0.04894392000237959,0.08456211416101739,369811.0,224.56,2.4336755802288195e-05,0.0004110207646608673,0.1813980654983221,0.21489896190216085,55.6,-16,8,0,145,0.00039209217681464314
34023.0,0.08470832734282119,0.1371350056260593,0.06325533184280781,0.06073923063744505,0.06325533184280781,0.08766468169072768,0.08741854697006346,0.08766468169072768,2621.6,1.0,10.2,42.7,3.6,107.2,0.14969295576031869,2.8,0.018918023105154367,0.013202600987121619,0.09409595207819835,0.050299812579472934,0.08566263099851149,829685.0,308.91,1.0847490312588512e-05,0.000183202058612606,0.21591929467207435,0.1173674346288049,40.0,-10,12,0,313,0.0003772516075378005
34025.0,0.1258760246631894,0.18056157543502896,0.08306582996856172,0.09107863058509545,0.08306582996856172,0.10707503291199541,0.12339998041144241,0.10707503291199541,1344.7,1.0,6.8,44.9,3.7,121.3,0.1757468367468464,2.6,0.017115847005088888,0.010042584420475285,0.09889048754816095,0.05703351068794922,0.05512316650411842,621354.0,468.79,1.448449676030089e-05,0.0002446270563961928,0.11052797600079825,0.07561229186582849,40.0,-3,19,0,115,0.00018507968082606693
34027.0,0.09542484151328659,0.15335131616524011,0.0708906473472626,0.06719888680643629,0.0708906473472626,0.09609330106752349,0.09426953320561138,0.09609330106752349,1069.8,1.0,5.7,53.6,3.3,137.4,0.17064188997790494,2.67,0.019104542842574682,0.009546201348365532,0.09754000178055472,0.058810913181770355,0.06607072039625436,494228.0,460.18,1.8210218765428102e-05,0.00030755036137167463,0.1371128305154706,0.037658732406905315,36.2,-10,12,0,255,0.0005159561983537962
34029.0,0.10223311711084515,0.13864905544434047,0.07880945218122416,0.07401146416871475,0.07880945218122416,0.09779815398438148,0.09346199042301932,0.09779815398438148,917.0,1.0,8.2,29.2,4.3,83.7,0.2254662586782038,2.6,0.01671234652647465,0.0135942597951304,0.10607977049817918,0.05248225300049364,0.05384683146874185,601651.0,628.78,1.4958838263378604e-05,0.0002526381573370609,0.09450994014802601,0.035472391801891795,40.1,-10,12,0,212,0.00035236374575958485
34031.0,0.07482903180942162,0.12952011966496074,0.055365480518964456,0.05347087991780135,0.055365480518964456,0.07988019312153544,0.08018247771183346,0.07988019312153544,2715.3,1.0,16.6,28.1,5.1,88.0,0.14546303471021835,2.92,0.018296874689555143,0.015779539448848624,0.10460153781963402,0.05642645685561582,0.05908485823846139,503310.0,184.59,1.788162365142755e-05,0.00030200075500188753,0.4228467544853073,0.15045002086189427,36.4,-14,13,0,221,0.0004390932029961654
34033.0,0.07867764672594806,0.13726853911817255,0.07172520644656348,0.0746858521069072,0.07172520644656348,0.11201851002512275,0.11626951801373202,0.11201851002512275,199.1,1.0,12.3,20.9,5.4,78.9,0.1858737840816522,2.55,0.013992045617902151,0.007874518823773699,0.10922101362467455,0.04937147603303145,0.04993051895155494,62607.0,331.9,0.00012778123851965435,0.0024278435318734327,0.09484562429121345,0.14701231491686234,57.8,-20,2,0,8,0.00012778123851965435
34035.0,0.08150834200404815,0.14093707563106408,0.06285836797305444,0.05982167661426272,0.06285836797305444,0.08970264193658037,0.0879413221243855,0.08970264193658037,1071.7,1.0,5.3,54.5,3.4,146.4,0.15586839149182882,2.75,0.022004203355437187,0.010016185334154678,0.1032237803625998,0.05941165102486985,0.07266188353806573,331164.0,301.81,2.7176867050766388e-05,0.00045898708796849897,0.14984418596224228,0.10379147491877136,38.8,-10,12,0,146,0.0004408691766013214
34037.0,0.09372489455586616,0.1474129787853607,0.08250515172084248,0.07964900318894311,0.08250515172084248,0.1126458893275421,0.11152473688429178,0.1126458893275421,287.6,1.0,5.2,34.9,4.0,112.8,0.17302679706532006,2.58,0.01543334824821199,0.012478781809529898,0.09079609940411508,0.05186116378667462,0.058757519584656144,140799.0,519.01,6.392090852917989e-05,0.0010369391828066962,0.08642106833145122,0.025078303112948244,50.4,-14,8,0,76,0.0005397765609130746
34039.0,0.07569408588676879,0.1289537431373448,0.05748912892947567,0.05582855002817117,0.05748912892947567,0.08274428902418007,0.08313517910931842,0.08274428902418007,5216.1,1.0,13.8,35.1,4.3,98.7,0.14380352179935385,2.87,0.021759036101400012,0.014584270347467239,0.1036094232412954,0.052484737495677045,0.059722219733472866,558067.0,102.85,1.6127095850498237e-05,0.0002723687299195258,0.3233303528071002,0.23674935088439203,39.7,-11,11,0,372,0.0006665866284872605
34041.0,0.08836266447701613,0.15064750902488114,0.07643429090030025,0.07411544014272341,0.07643429090030025,0.11329753542763686,0.11224480149314042,0.11329753542763686,304.5,2.0,8.8,31.8,3.8,94.9,0.181794117925108,2.49,0.016874805018009247,0.006456858166554798,0.09086869794571702,0.0606925760311593,0.06058858563609034,105779.0,356.92,8.508305051097099e-05,0.00143695818640751,0.09715539001124987,0.0542546252091625,51.8,-16,8,0,55,0.0005199519753448226
35001.0,0.08150077448369325,0.10836869675621946,0.06727925846580453,0.06613894988893695,0.06727925846580453,0.08235553758471802,0.08240963251859067,0.08235553758471802,570.8,2.0,11.2,33.9,4.5,108.4,0.16386597338150377,2.48,0.015145108081467391,0.0098629587992356,0.09770429099117284,0.04935899608222177,0.07637236426644428,678701.0,1160.83,1.3260625813134207e-05,0.0002239572359551555,0.5034632334415302,0.03445699947399518,46.2,-15,9,0,24,3.536166883502456e-05
35031.0,0.03162539770369346,0.05160128846115839,0.02938165721399917,0.028704819872339606,0.02938165721399917,0.04779558524198174,0.045534849712467705,0.04779558524198174,13.1,5.0,24.6,11.6,7.1,71.7,0.12406971918660949,3.34,0.013625674367132383,0.018688615299488173,0.13581408216904137,0.06601189652787384,0.044017153133213444,72290.0,5449.81,2.7666343892654586e-05,0.0021026421358417485,0.14412781850878406,0.006529257158666482,48.2,-32,0,8,36,0.0004979941900677826
35043.0,0.06262967981398335,0.10290173805144959,0.05640229352336475,0.05833931117546519,0.05640229352336475,0.08661770248156689,0.08788362740380565,0.08661770248156689,35.5,2.0,10.3,30.0,5.0,120.3,0.1774085783756604,2.67,0.009429738460796672,0.00912666432473016,0.11208232595623334,0.05890659117365459,0.057019265871785865,145179.0,3710.65,2.0664145640898478e-05,0.0010469833791388562,0.39370019079894475,0.02664985982821207,49.7,-26,0,2,17,0.0001170968252984247
35045.0,0.06459880658196437,0.07843176233090104,0.059583503274873446,0.0592367654098419,0.059583503274873446,0.0711800854791666,0.06977028473633638,0.0711800854791666,23.6,3.0,15.8,15.2,5.8,98.3,0.1494285965627824,2.82,0.014019177402973378,0.012731620322609022,0.11751157601784985,0.061050998456530954,0.052749854050206726,125043.0,5513.07,3.9986244731812255e-05,0.0012155818398470926,0.20524139695944596,0.007813312220596115,51.7,-29,0,5,62,0.000495829434674472
35049.0,0.040431953023252254,0.05685039490018967,0.046319374100335875,0.044910852329416086,0.046319374100335875,0.06839732214259077,0.06411463529806012,0.06839732214259077,75.5,3.0,11.1,40.9,4.1,127.0,0.24314256011089194,2.35,0.010362797888788185,0.012548648504558299,0.08435517406834782,0.047735512075491815,0.047828810577384445,150056.0,1909.41,1.3328357413232393e-05,0.001012955163405662,0.5108026336834248,0.011902223170016527,52.4,-59,0,35,3,1.999253611984859e-05
36001.0,0.06539918011702381,0.10356443961096261,0.052478371434990574,0.05437294953668179,0.052478371434990574,0.07400669544738422,0.0777542202390063,0.07400669544738422,581.9,2.0,7.3,41.3,3.7,95.4,0.16955427410400598,2.28,0.013047144899175233,0.009172400095077771,0.07888524568812537,0.05177180032365515,0.11241318455181576,307117.0,522.8,2.930479263603122e-05,0.0004949253867418606,0.061009322180146326,0.1412914296505892,47.5,-17,5,0,31,0.0001009387301907742
36007.0,0.08462336008968324,0.11630194400322606,0.06500086090400138,0.0621732943851914,0.06500086090400138,0.08390348036281677,0.08211645235995753,0.08390348036281677,284.2,2.0,9.5,28.3,4.9,75.3,0.19066153950505846,2.41,0.011123923217798277,0.01565280002504448,0.08142586573028139,0.04578965767326345,0.10008922096014275,191659.0,705.77,4.695840007513344e-05,0.0007930752012689203,0.04341564966946504,0.06246510729994417,30.7,-12,12,0,9,4.695840007513344e-05
36013.0,0.071113577564308,0.09110279117391883,0.06494333795235002,0.06718547790074067,0.06494333795235002,0.08034800066549606,0.0823539789609556,0.08034800066549606,127.2,4.0,11.1,21.7,5.0,67.5,0.20090824533566778,2.28,0.014327140277788634,0.01087236886328641,0.08747918930115132,0.04624078662487592,0.060349072604913276,127939.0,1060.23,7.03460242771946e-05,0.00118806618779262,0.07820133032148133,0.027606906416339037,45.8,,0,2,3,2.3448674759064866e-05
36019.0,0.050436830039035874,0.06404432917599777,0.04707939065086351,0.04667840988554793,0.04707939065086351,0.0587122586812779,0.057496038876545766,0.0587122586812779,79.1,5.0,12.1,22.9,4.4,82.1,0.17056818885928496,2.31,0.00650597930478964,0.01071937542598674,0.08123179874837351,0.042133961211971,0.06896338063077019,80695.0,1037.85,8.674639073052854e-05,0.0018836359130057624,0.029766404362104218,0.045442716401264016,40.9,,0,4,4,4.956936613173059e-05
36027.0,0.07345899322284845,0.1057752187958712,0.06004082633196262,0.05855713886886639,0.06004082633196262,0.07723272954719458,0.07808145422285524,0.07723272954719458,373.9,1.0,9.5,35.2,3.7,117.7,0.17579106489898474,2.56,0.012454122661872954,0.009645306041849665,0.07999509733826324,0.05507323350969297,0.08270517979830995,293718.0,795.63,3.0641635854799505e-05,0.0005175031833255027,0.12484764297727753,0.11877038519940895,35.5,-15,9,0,28,9.532953377048733e-05
36029.0,0.08579474507198079,0.10567317688492746,0.06567293146835382,0.06275923096386733,0.06567293146835382,0.07627919894166436,0.07444012790863297,0.07627919894166436,881.4,1.0,8.6,33.7,4.4,83.3,0.17945916089588232,2.28,0.01396404771457369,0.008852703923698434,0.09098974795562557,0.048202766279700646,0.07196763359243422,919719.0,1042.69,9.78559755751485e-06,0.0001652678698602508,0.05698370915464397,0.13971876192619703,30.3,-9,13,0,107,0.00011633988207267655
36051.0,0.06027849765809811,0.09888180682303446,0.05614915870028406,0.05665979046022379,0.05614915870028406,0.08808171915705096,0.08731125265200897,0.08808171915705096,103.5,1.0,10.3,25.4,4.3,90.2,0.17883182817467222,2.39,0.012795166621854587,0.014044632830910845,0.0734654498869154,0.04553434450472108,0.1296123491546333,63227.0,631.76,7.90801398136872e-05,0.0010596738735034084,0.03653502459392348,0.02974994859790912,45.6,,0,4,6,9.489616777642462e-05
