state,county,fips,date,cumulative_cases,cumulative_deaths,week_day,daily_cases,daily_cases_rollavg7,daily_deaths,daily_deaths_rollavg7,first_case,first_death,time_since_first_case,time_since_first_death,trips_count,trips_count_baseline,premature_death_v001,poor_or_fair_health_v002,low_birthweight_v037,adult_smoking_v009,adult_obesity_v011,primary_care_physicians_v004,ratio_population_to_pcp_v004,preventable_hospital_stays_v005,flu_vaccination_v155,education_high_school_v021,education_some_college_v069,unemployment_v023,income_inequality_v044,social_association_v140,air_pollution_parti_matter_v125,drinking_water_violation_v124,severe_housing_problem_v136,high_housing_cost_household_pct_v136,life_expectancy_v147,disease_diabetes_prevalence_v060,uninsured_adult_v003,median_household_income_v063,children_eligible_free_lunch_v065,resid_segregat_black_white_v141,resid_segregat_nonwhite_white_v142,home_ownership_v153,severe_housing_cost_burden_v154,population_v051,age_below_18_pct_v052,age_above_65_pct_v053,not_proficient_english_pct_v059,gender_female_pct_v057,cancer_age_adjusted_rate,copd_prevalence,hypertension_prevalence,ami_prevalence,land_area_km2,pop_km2,trips_count_pct_change,trips_count_log,trips_count_per_capita,trips_count_per_capita_log,metro_area,metro_state_county,PC1,PC2,PC3,PC4
Illinois,McHenry County,17111,2020-04-17,306,13,Fri,27,14.285714285714286,0,1.1428571428571428,2020-03-10,2020-03-26,38,22,26583,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.76710202055763,4.424603991276581,0.08614900994912013,-1.0647497092328373,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-18,340,17,Sat,34,17.142857142857142,4,1.5714285714285714,2020-03-10,2020-03-26,39,23,27060,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.780866744772579,4.432327792261604,0.08769485043912241,-1.0570259082478142,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-19,340,17,Sun,0,15,0,1.5714285714285714,2020-03-10,2020-03-26,40,24,25812,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.7448533782730897,4.411821656435087,0.08365038727031143,-1.077532044074331,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-20,351,17,Mon,11,15.142857142857142,0,1.4285714285714286,2020-03-10,2020-03-26,41,25,27555,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.7951508925428091,4.440200415361489,0.08929902453252099,-1.0491532851479288,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-21,368,20,Tue,17,15.857142857142858,3,1.7142857142857142,2020-03-10,2020-03-26,42,26,28464,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8213817820845044,4.45429593073985,0.09224487150403474,-1.0350577697695686,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-22,399,22,Wed,31,19.285714285714285,2,1.5714285714285714,2020-03-10,2020-03-26,43,27,28030,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8088579030293935,4.447623097760286,0.09083838351103478,-1.0417306027491322,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-23,419,26,Thu,20,20,4,1.8571428571428572,2020-03-10,2020-03-26,44,28,28177,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8130998620641892,4.449894751981211,0.09131477460543799,-1.0394589485282075,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-24,459,27,Fri,40,21.857142857142858,1,2,2020-03-10,2020-03-26,45,29,28603,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8253928862058417,4.456411586105177,0.09269533655248403,-1.0329421144042412,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-25,502,28,Sat,43,23.142857142857142,1,1.5714285714285714,2020-03-10,2020-03-26,46,30,27228,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.7857146979552025,4.435015741932561,0.08823929740415465,-1.0543379585768575,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-26,513,28,Sun,11,24.714285714285715,0,1.5714285714285714,2020-03-10,2020-03-26,47,31,28278,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8160144053465997,4.4514486901432795,0.09164209093560619,-1.037905010366139,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-27,538,28,Mon,25,26.714285714285715,0,1.5714285714285714,2020-03-10,2020-03-26,48,32,27185,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.7844738527953644,4.434329337337729,0.08809994490715235,-1.055024363171689,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-28,552,31,Tue,14,26.285714285714285,3,1.5714285714285714,2020-03-10,2020-03-26,49,33,28102,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8109355972505179,4.448737229444391,0.09107171792462002,-1.0406164710650279,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-29,588,33,Wed,36,27,2,1.5714285714285714,2020-03-10,2020-03-26,50,34,27174,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.7841564272893593,4.4341535710666005,0.08806429659396571,-1.0552001294428175,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-04-30,621,34,Thu,33,28.857142857142858,1,1.1428571428571428,2020-03-10,2020-03-26,51,35,28065,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8098678932757735,4.448165046555691,0.09095180996208316,-1.0411886539537272,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-01,666,37,Fri,45,29.571428571428573,3,1.4285714285714286,2020-03-10,2020-03-26,52,36,32798,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.946447431450519,4.51584736153344,0.10629030689956898,-0.9735063389759788,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-02,693,38,Sat,27,27.285714285714285,1,1.4285714285714286,2020-03-10,2020-03-26,53,37,32573,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.9399546370095053,4.512857759284724,0.10556113685711507,-0.9764959412246942,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-03,738,37,Sun,45,32.142857142857146,0,1.4285714285714286,2020-03-10,2020-03-26,54,38,28388,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8191886604066508,4.453134796556849,0.09199857406747254,-1.036218903952569,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-04,790,38,Mon,52,36,1,1.5714285714285714,2020-03-10,2020-03-26,55,39,28860,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8328091003006884,4.460296326757476,0.0935282107787536,-1.029057373751943,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-05,802,40,Tue,12,35.714285714285715,2,1.4285714285714286,2020-03-10,2020-03-26,56,40,29184,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8421587242957481,4.465144816648322,0.09457821563988722,-1.0242088838610963,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-06,814,42,Wed,12,32.285714285714285,2,1.4285714285714286,2020-03-10,2020-03-26,57,41,30876,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8909845384921711,4.489621032257971,0.10006157435914055,-0.999732668251447,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-07,857,44,Thu,43,33.714285714285715,2,1.5714285714285714,2020-03-10,2020-03-26,58,42,30974,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8938125111820348,4.490997294015253,0.10037916842207603,-0.998356406494165,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-08,897,48,Fri,40,33,4,1.7142857142857142,2020-03-10,2020-03-26,59,43,30788,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8884451344441302,4.488381477887442,0.09977638785364747,-1.0009722226219764,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-09,936,52,Sat,39,34.714285714285715,4,2.142857142857143,2020-03-10,2020-03-26,60,44,33301,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.9609624341342075,4.5224572751868335,0.10792040703892147,-0.9668964253225852,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-10,945,51,Sun,9,29.571428571428573,0,2.142857142857143,2020-03-10,2020-03-26,61,45,28652,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8268068725507736,4.457154942486584,0.09285413358395178,-1.0321987580228342,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-11,958,52,Mon,13,24,1,2.142857142857143,2020-03-10,2020-03-26,62,46,29153,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8412641615060974,4.464683252625275,0.0944777522118158,-1.024670447884143,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-12,1026,55,Tue,68,32,3,2.2857142857142856,2020-03-10,2020-03-26,63,47,30489,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.8798169320536275,4.484143180298343,0.09880740188611985,-1.0052105202110753,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,McHenry County,17111,2020-05-13,1049,56,Wed,23,33.57142857142857,1,2.142857142857143,2020-03-10,2020-03-26,64,48,31397,34653.8,5319.7585802,0.1341005033,0.0660390108,0.1361180006,0.33,5.111251e-4,1956.4683544,4866,0.5,0.9309027659,0.70464739,0.0349655409,3.743956323,6.9875324306,12.1,0,0.1369993643,0.1214987434,80.43515265,0.101,0.0730927459,86268,0.2748704138,46.855051553,25.60536379,0.7926787822,0.1139440638,308570,0.2346177529,0.1459117866,0.0246604546,0.5021745471,456,0.11,0.57,0.01,1562.8187409999998,197.44452245469972,0.9060189647311405,4.496888152987568,0.10175000810188936,-0.9924655475218509,Chicago,"Chicago, McHenry County, IL",0.5248454500380245,4.059561280212477,0.044395869415397346,-0.5030430938765356
Illinois,Will County,17197,2020-02-15,NA,NA,Sat,NA,NA,NA,NA,2020-03-16,2020-03-19,-30,-33,85688,77205.86666666667,5835.1399619,0.146175548,0.0745626241,0.1307046548,0.318,5.471652e-4,1827.6015831,6236,0.46,0.913453705,0.6906360023,0.040425389,3.9316288725,6.8864855969,13.3,0,0.1471817212,0.12792914,79.739789343,0.097,0.078639895,86108,0.3727676032,51.860681569,44.483515331,0.8104218602,0.1234859147,692310,0.2486501712,0.1305860092,0.0323301954,0.5037613208,491.9,0.12,0.61,0.01,2164.927644,319.78435949982264,1.1098638445437652,4.932920006302602,0.12377114298507894,-0.9073805984757463,Chicago,"Chicago, Will County, IL",-1.00797048611971,3.143415181388736,-0.14415753643664936,-1.2652456930597813
Illinois,Will County,17197,2020-02-16,NA,NA,Sun,NA,NA,NA,NA,2020-03-16,2020-03-19,-29,-32,80876,77205.86666666667,5835.1399619,0.146175548,0.0745626241,0.1307046548,0.318,5.471652e-4,1827.6015831,6236,0.46,0.913453705,0.6906360023,0.040425389,3.9316288725,6.8864855969,13.3,0,0.1471817212,0.12792914,79.739789343,0.097,0.078639895,86108,0.3727676032,51.860681569,44.483515331,0.8104218602,0.1234859147,692310,0.2486501712,0.1305860092,0.0323301954,0.5037613208,491.9,0.12,0.61,0.01,2164.927644,319.78435949982264,1.047536974737671,4.907819663590784,0.11682049948722394,-0.9324809411875643,Chicago,"Chicago, Will County, IL",-1.00797048611971,3.143415181388736,-0.14415753643664936,-1.2652456930597813
Illinois,Will County,17197,2020-02-17,NA,NA,Mon,NA,NA,NA,NA,2020-03-16,2020-03-19,-28,-31,76790,77205.86666666667,5835.1399619,0.146175548,0.0745626241,0.1307046548,0.318,5.471652e-4,1827.6015831,6236,0.46,0.913453705,0.6906360023,0.040425389,3.9316288725,6.8864855969,13.3,0,0.1471817212,0.12792914,79.739789343,0.097,0.078639895,86108,0.3727676032,51.860681569,44.483515331,0.8104218602,0.1234859147,692310,0.2486501712,0.1305860092,0.0323301954,0.5037613208,491.9,0.12,0.61,0.01,2164.927644,319.78435949982264,0.9946135354135437,4.885304667588968,0.11091851916049168,-0.9549959371893805,Chicago,"Chicago, Will County, IL",-1.00797048611971,3.143415181388736,-0.14415753643664936,-1.2652456930597813
Illinois,Will County,17197,2020-02-18,NA,NA,Tue,NA,NA,NA,NA,2020-03-16,2020-03-19,-27,-30,79150,77205.86666666667,5835.1399619,0.146175548,0.0745626241,0.1307046548,0.318,5.471652e-4,1827.6015831,6236,0.46,0.913453705,0.6906360023,0.040425389,3.9316288725,6.8864855969,13.3,0,0.1471817212,0.12792914,79.739789343,0.097,0.078639895,86108,0.3727676032,51.860681569,44.483515331,0.8104218602,0.1234859147,692310,0.2486501712,0.1305860092,0.0323301954,0.5037613208,491.9,0.12,0.61,0.01,2164.927644,319.78435949982264,1.0251811606717278,4.898450919198375,0.11432739668645549,-0.9418496855799736,Chicago,"Chicago, Will County, IL",-1.00797048611971,3.143415181388736,-0.14415753643664936,-1.2652456930597813
Illinois,Will County,17197,2020-02-19,NA,NA,Wed,NA,NA,NA,NA,2020-03-16,2020-03-19,-26,-29,85042,77205.86666666667,5835.1399619,0.146175548,0.0745626241,0.1307046548,0.318,5.471652e-4,1827.6015831,6236,0.46,0.913453705,0.6906360023,0.040425389,3.9316288725,6.8864855969,13.3,0,0.1471817212,0.12792914,79.739789343,0.097,0.078639895,86108,0.3727676032,51.860681569,44.483515331,0.8104218602,0.1234859147,692310,0.2486501712,0.1305860092,0.0323301954,0.5037613208,491.9,0.12,0.61,0.01,2164.927644,319.78435949982264,1.1014966047485164,4.929633465282292,0.12283803498432783,-0.9106671394960563,Chicago,"Chicago, Will County, IL",-1.00797048611971,3.143415181388736,-0.14415753643664936,-1.2652456930597813
Illinois,Will County,17197,2020-02-20,NA,NA,Thu,NA,NA,NA,NA,2020-03-16,2020-03-19,-25,-28,87672,77205.86666666667,5835.1399619,0.146175548,0.0745626241,0.1307046548,0.318,5.471652e-4,1827.6015831,6236,0.46,0.913453705,0.6906360023,0.040425389,3.9316288725,6.8864855969,13.3,0,0.1471817212,0.12792914,79.739789343,0.097,0.078639895,86108,0.3727676032,51.860681569,44.483515331,0.8104218602,0.1234859147,692310,0.2486501712,0.1305860092,0.0323301954,0.5037613208,491.9,0.12,0.61,0.01,2164.927644,319.78435949982264,1.1355613735743744,4.942860913923523,0.12663691121029597,-0.8974396908548257,Chicago,"Chicago, Will County, IL",-1.00797048611971,3.143415181388736,-0.14415753643664936,-1.2652456930597813
Illinois,Will County,17197,2020-02-21,NA,NA,Fri,NA,NA,NA,NA,2020-03-16,2020-03-19,-24,-27,89621,77205.86666666667,5835.1399619,0.146175548,0.0745626241,0.1307046548,0.318,5.471652e-4,1827.6015831,6236,0.46,0.913453705,0.6906360023,0.040425389,3.9316288725,6.8864855969,13.3,0,0.1471817212,0.12792914,79.739789343,0.097,0.078639895,86108,0.3727676032,51.860681569,44.483515331,0.8104218602,0.1234859147,692310,0.2486501712,0.1305860092,0.0323301954,0.5037613208,491.9,0.12,0.61,0.01,2164.927644,319.78435949982264,1.1608055691795442,4.952409785504931,0.1294521240484754,-0.8878908192734178,Chicago,"Chicago, Will County, IL",-1.00797048611971,3.143415181388736,-0.14415753643664936,-1.2652456930597813
